timestamp,mac,seq_ctrl,aoa,master_rssi,worker_rssi,IQ_master,IQ_worker
10709317,7E:8A:AE:D6:C8:CD,34848,26.41,-66,-73,0 0 14 -5 14 -7 11 -5 7 -3 3 -2 0 0 -1 2 -2 5 -3 9 -3 13 -4 16 -4 17 -3 17 -1 18 1 18 2 17 2 16 2 14 2 11 1 8 0 5 -1 2 -2 -1 -4 -4 -6 -6 -7 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 0 -7 -4 -8 -8 -8 -12 -8 -16 -8 -18 -8 -20 -8 -21 -9 -21 -9 -20 -9 -19 -8 -18 -7 -16 -4 -12 -2 -8 0 -6 2 -3 5 -1 8 -1 13 0 16 0 20 0 20 1 20 0 20 -1 20 -3,0 0 10 19 10 18 8 13 8 12 6 8 6 7 0 5 -5 1 -7 -6 -8 -9 -10 -12 -11 -11 -13 -12 -17 -15 -17 -17 -16 -17 -16 -17 -14 -15 -12 -13 -12 -11 -10 -9 -7 -8 -3 -5 -1 -2 2 2 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 1 1 1 -1 1 -4 1 -6 0 -8 0 -9 -2 -11 -2 -14 -3 -16 -2 -17 -2 -15 -4 -15 -5 -13 -6 -11 -6 -11 -4 -8 -2 -6 0 -1 0 2 2 5 3 8 5 9 9 10 11 13 12 17
10748674,7E:8A:AE:D6:C8:CD,34848,-35.02,-66,-72,0 0 -14 7 -13 10 -10 7 -8 5 -5 2 -2 0 -1 -2 -1 -5 -1 -10 -2 -14 -1 -17 -1 -18 -3 -17 -5 -18 -7 -17 -7 -17 -8 -17 -6 -14 -6 -12 -5 -8 -3 -5 -1 -3 1 -1 3 1 5 3 7 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 -2 7 2 8 5 9 9 10 13 10 16 11 17 11 18 11 18 11 17 11 16 10 15 8 14 5 10 3 7 0 5 -3 2 -6 1 -8 1 -13 2 -16 3 -20 3 -20 3 -21 3 -20 4 -19 7,0 0 -17 -15 -17 -13 -13 -11 -13 -8 -10 -6 -8 -6 -3 -5 4 -4 8 -1 12 1 14 2 17 2 19 0 22 -1 23 0 24 1 22 1 20 1 17 -1 15 -1 12 -1 8 0 4 0 0 1 -5 1 -10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 0 -3 -1 0 -1 2 -2 4 0 6 0 9 1 11 2 14 2 15 1 17 2 15 2 13 4 12 4 10 4 10 2 8 0 5 -1 2 -5 -2 -6 -6 -8 -7 -9 -9 -13 -9 -17 -11 -20 -13
13225445,7E:8A:AE:D6:C8:CD,34944,-79.97,-66,-72,0 0 15 2 14 4 13 3 12 2 13 1 14 1 13 1 13 1 14 2 13 1 12 1 12 0 13 -1 14 -1 13 -1 13 -1 13 0 13 -1 13 -1 14 0 14 0 13 0 13 1 13 1 13 2 12 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 12 1 12 2 12 2 12 3 12 3 13 4 13 4 13 4 12 4 13 5 12 5 13 5 12 5 12 4 13 4 13 3 13 4 14 4 14 4 14 4 13 4 13 3 13 2 14 2 14 2,0 0 -16 -7 -15 -4 -13 -3 -16 -2 -16 -2 -18 -4 -16 -6 -16 -6 -13 -6 -13 -4 -13 -2 -14 -2 -14 -1 -15 -3 -14 -3 -12 -3 -11 -3 -11 -2 -12 -2 -12 -2 -12 -2 -12 -2 -11 -3 -10 -3 -10 -2 -9 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 -4 -12 -4 -13 -5 -12 -6 -12 -6 -12 -6 -12 -6 -12 -6 -13 -6 -12 -7 -11 -7 -12 -7 -12 -6 -12 -5 -12 -5 -14 -5 -14 -5 -14 -6 -13 -6 -13 -6 -12 -5 -13 -4 -14 -2 -16 -2 -17 -3 -18 -5
15686375,7E:8A:AE:D6:C8:CD,17488,-45.54,-83,-81,0 0 7 -11 10 -12 11 -10 10 -6 8 -8 8 -11 6 -11 5 -9 6 -11 4 -11 7 -15 2 -17 6 -15 4 -18 2 -12 2 -14 3 -15 2 -18 4 -20 4 -22 4 -18 3 -17 1 -18 1 -20 2 -19 2 -19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 -10 10 -9 13 -7 14 -7 13 -6 9 -6 9 -7 11 -4 10 -9 8 -9 13 -10 11 -8 12 -6 11 -6 7 -4 8 -7 8 -10 10 -9 9 -9 13 -10 11 -8 11 -9 10 -8 13 -7 11 -7 7 -6,0 0 -18 0 -16 0 -18 0 -17 1 -16 -1 -18 0 -18 -4 -15 -1 -17 -3 -15 -2 -13 0 -13 -1 -10 2 -11 0 -12 4 -13 4 -13 3 -13 1 -13 -1 -13 1 -12 -1 -10 3 -9 1 -8 5 -8 4 -9 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 1 -14 -1 -14 -1 -13 -4 -12 -3 -9 -5 -11 -3 -13 -2 -14 -2 -14 -5 -15 -6 -13 -6 -12 -3 -10 -3 -12 -2 -13 -3 -14 -3 -14 -1 -12 -2 -14 0 -16 0 -13 0 -14 0 -12 2 -17 2 -16 1
27050704,7E:8A:AE:D6:C8:CD,35392,15.38,-56,-59,0 0 -15 2 -16 4 -16 5 -16 5 -14 5 -14 6 -12 6 -11 5 -11 5 -11 5 -10 4 -10 3 -10 3 -12 3 -12 3 -13 3 -14 4 -14 4 -14 5 -13 5 -13 6 -11 5 -11 5 -10 5 -9 4 -9 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 8 -11 8 -10 8 -11 7 -11 6 -12 6 -13 5 -13 4 -14 3 -14 3 -15 3 -15 4 -16 4 -15 4 -15 5 -15 5 -14 5 -14 5 -13 5 -13 5 -13 5 -13 4 -13 3 -13 3 -14 3 -15 3,0 0 -15 -11 -14 -10 -14 -9 -15 -8 -14 -6 -15 -6 -13 -5 -12 -4 -11 -5 -11 -5 -9 -5 -9 -6 -9 -7 -10 -7 -10 -8 -11 -9 -12 -10 -12 -9 -13 -9 -13 -8 -13 -8 -12 -7 -12 -6 -10 -6 -8 -6 -7 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 0 -12 0 -12 0 -12 -1 -12 -2 -11 -3 -11 -4 -11 -5 -11 -6 -12 -7 -12 -8 -13 -9 -14 -9 -14 -8 -14 -7 -15 -6 -14 -5 -14 -4 -13 -4 -13 -4 -12 -5 -11 -6 -11 -7 -11 -7 -12 -8 -12 -8
27086929,7E:8A:AE:D6:C8:CD,35408,-14.21,-56,-59,0 0 -14 5 -16 7 -15 7 -14 7 -13 8 -12 8 -11 8 -10 7 -10 7 -10 6 -10 6 -10 5 -10 5 -10 6 -11 5 -12 6 -12 6 -13 7 -13 7 -12 8 -11 8 -10 7 -10 7 -9 6 -9 5 -9 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 10 -9 9 -9 9 -10 9 -10 8 -11 7 -12 6 -13 5 -13 5 -13 5 -14 5 -15 5 -16 6 -15 6 -14 7 -14 7 -13 7 -13 8 -11 7 -12 7 -12 7 -12 6 -12 5 -13 4 -14 4 -15 5,0 0 -8 15 -8 14 -7 14 -5 15 -4 14 -3 15 -2 13 -2 12 -3 11 -3 10 -4 9 -4 9 -5 9 -6 10 -7 11 -7 11 -8 13 -7 13 -7 13 -6 14 -6 13 -5 13 -5 12 -5 10 -5 9 -5 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 11 2 11 2 11 2 11 0 11 -1 10 -3 10 -4 10 -4 11 -5 11 -6 12 -6 13 -6 14 -5 13 -4 14 -4 14 -3 13 -2 13 -2 12 -2 13 -3 12 -3 11 -4 11 -5 11 -6 12 -6 13
27134246,7E:8A:AE:D6:C8:CD,35424,51.27,-56,-59,0 0 16 -3 16 -1 16 -2 15 -3 13 -4 14 -5 12 -5 11 -5 11 -4 10 -4 10 -4 10 -3 10 -2 11 -3 11 -3 12 -3 13 -3 13 -4 13 -4 13 -5 12 -5 11 -5 11 -5 10 -4 9 -4 8 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 -6 11 -6 12 -5 11 -5 11 -4 11 -3 12 -2 13 -1 13 0 13 0 14 0 15 0 15 -1 15 -1 15 -2 15 -2 14 -3 14 -3 12 -3 12 -4 12 -3 12 -2 12 -2 12 -1 13 -1 13 -1,0 0 -12 13 -11 13 -10 13 -9 14 -7 13 -7 14 -6 12 -6 12 -6 10 -5 10 -5 8 -6 8 -7 8 -8 8 -9 9 -10 9 -11 10 -10 10 -10 11 -10 12 -9 11 -8 11 -8 11 -7 9 -7 7 -7 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 11 -1 11 -1 11 -1 11 -2 11 -3 10 -5 10 -6 9 -7 10 -8 10 -8 11 -9 12 -9 12 -8 12 -8 13 -7 13 -6 13 -5 13 -4 12 -5 12 -6 11 -6 10 -7 9 -8 9 -8 10 -8 11
71986123,7E:8A:AE:D6:C8:CD,26704,-22.26,-66,-69,0 0 -3 -8 -4 -15 -5 -16 -4 -17 -5 -17 -5 -18 -5 -18 -4 -17 -4 -16 -4 -14 -4 -12 -5 -9 -5 -6 -5 -4 -6 0 -7 3 -9 5 -10 7 -12 8 -13 9 -14 10 -14 9 -15 9 -14 7 -13 6 -12 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 11 -7 11 -8 10 -9 9 -8 7 -7 6 -6 5 -3 2 -1 1 1 1 4 0 8 1 11 1 12 2 13 2 15 3 14 4 16 4 14 4 14 4 12 4 10 3 7 1 5 0 3 -2 2 -5,0 0 -11 -2 -16 -3 -17 -3 -18 -3 -18 -3 -18 -3 -17 -3 -16 -3 -14 -2 -11 -1 -9 0 -6 1 -3 2 1 4 3 6 5 8 7 9 8 11 8 11 9 13 9 13 7 13 8 13 6 11 5 10 4 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 12 0 12 -1 12 -1 12 -2 9 -2 7 -2 5 0 2 1 -1 3 -2 4 -5 7 -8 10 -9 11 -10 12 -10 14 -10 13 -10 13 -10 12 -8 11 -8 9 -6 7 -5 4 -4 0 -3 -4 -2 -8 -4
73288289,7E:8A:AE:D6:C8:CD,37968,-20.46,-66,-69,0 0 1 -2 7 -5 9 -8 11 -9 13 -10 14 -13 15 -13 16 -12 15 -13 14 -12 13 -11 11 -10 8 -8 5 -7 2 -5 -2 -3 -5 -2 -8 -1 -11 0 -14 1 -16 1 -17 0 -19 0 -18 -1 -18 -2 -17 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 -12 -4 -14 -4 -15 -3 -16 -2 -16 -1 -14 0 -13 0 -10 0 -7 0 -4 -1 -1 -2 3 -4 6 -5 9 -6 11 -7 13 -8 14 -8 16 -8 16 -9 17 -9 16 -8 14 -7 12 -6 10 -4 8 -1 5,0 0 -2 -10 -2 -12 -3 -15 -4 -16 -4 -17 -5 -19 -4 -18 -4 -16 -4 -15 -4 -13 -4 -10 -3 -8 -3 -4 -3 -1 -3 2 -3 5 -2 7 -1 9 -1 11 -1 13 -1 14 -1 15 -1 14 -2 13 -2 12 -2 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 -7 -11 -9 -11 -10 -11 -11 -9 -11 -8 -10 -5 -8 -4 -6 -2 -3 0 0 1 2 3 5 4 9 4 11 4 12 6 14 6 14 7 15 7 14 7 15 6 13 4 11 3 7 2 4 1 1 0 -2
73325395,7E:8A:AE:D6:C8:CD,37984,5.14,-66,-69,0 0 1 3 1 11 2 12 2 14 3 16 4 18 4 18 3 18 3 18 3 16 3 14 3 12 3 9 2 5 2 2 2 -2 3 -6 3 -8 4 -11 5 -13 6 -15 7 -16 8 -16 7 -16 8 -15 8 -13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 13 1 14 2 13 2 12 3 11 3 9 4 7 3 5 2 2 0 -1 -2 -4 -4 -6 -7 -7 -8 -8 -10 -10 -12 -11 -12 -12 -14 -12 -13 -12 -14 -11 -13 -10 -11 -8 -10 -7 -8 -6 -5 -5 -1,0 0 0 8 -2 14 -2 15 -2 16 -3 17 -2 18 -2 17 -2 15 -1 14 -2 11 0 9 0 6 2 3 3 0 3 -3 4 -5 5 -8 5 -10 6 -12 7 -13 8 -14 8 -13 8 -13 8 -11 7 -9 5 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 5 12 6 11 7 11 8 9 7 7 7 5 5 3 3 1 1 -1 -1 -2 -4 -4 -7 -5 -11 -5 -13 -5 -14 -6 -16 -6 -16 -7 -16 -6 -15 -7 -16 -5 -14 -4 -12 -3 -9 -3 -5 -3 -1 -3 3
