timestamp,mac,seq_ctrl,aoa,master_rssi,worker_rssi,IQ_master,IQ_worker
46953327,7E:8A:AE:D6:C8:CD,45840,90.00,-77,-75,0 0 -10 -7 -9 -9 -8 -7 -10 -9 -9 -8 -11 -9 -10 -9 -12 -7 -11 -6 -11 -5 -10 -3 -11 -1 -8 -2 -9 -1 -7 -3 -6 -3 -5 -3 -5 -3 -5 -5 -5 -3 -6 -3 -6 -3 -7 -3 -7 -3 -8 -1 -6 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 -3 -15 -5 -15 -6 -17 -8 -17 -7 -19 -8 -19 -9 -18 -8 -17 -9 -17 -9 -16 -8 -15 -9 -15 -8 -12 -9 -13 -10 -12 -11 -12 -10 -14 -10 -13 -11 -15 -10 -15 -10 -15 -9 -13 -7 -12 -8 -14 -5 -13 -6,0 0 14 -1 12 -4 12 -2 11 -2 11 -1 12 0 11 0 12 1 11 0 12 -1 14 -1 13 -2 13 -1 13 -3 13 -2 13 -3 12 -3 10 -3 12 -1 12 -2 11 -1 10 0 9 1 10 2 10 1 10 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -5 12 -5 13 -4 15 -4 15 -4 16 -4 15 -4 16 -3 17 -4 15 -4 14 -4 14 -4 12 -3 12 -1 11 -1 12 1 11 0 13 0 14 1 15 1 15 1 15 0 16 -1 17 -2 17 -3 15 -3
46997980,7E:8A:AE:D6:C8:CD,45840,-7.80,-77,-75,0 0 -2 11 -2 10 -4 9 -2 10 -3 11 -4 12 -3 11 -3 12 0 11 0 10 2 9 1 9 2 8 2 7 1 6 0 6 0 5 0 5 -2 6 -1 7 -2 6 0 6 0 7 0 6 2 6 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 13 4 13 3 15 3 16 3 17 2 19 3 19 2 18 1 18 0 17 0 16 -1 15 -1 16 -1 14 -3 13 -3 14 -2 15 -4 15 -2 15 -2 16 -2 17 -1 16 0 16 1 14 0 15 1 14,0 0 6 10 6 10 6 10 6 10 5 10 4 11 3 10 4 11 4 12 5 12 6 12 5 12 7 12 6 12 7 10 6 10 8 9 7 10 8 9 7 10 5 9 5 10 3 9 3 8 3 9 3 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 9 4 11 5 12 5 13 6 13 6 13 6 15 7 15 7 14 6 14 6 12 5 12 6 12 5 11 4 11 2 11 3 12 3 13 2 13 3 15 4 15 5 14 5 14 6 14 7 14 7 14
47034512,7E:8A:AE:D6:C8:CD,45840,29.66,-77,-75,0 0 -5 10 -5 10 -5 7 -8 10 -6 10 -7 10 -6 10 -5 10 -4 11 -3 10 -2 11 0 9 -1 8 0 7 1 5 -2 6 -3 5 -2 5 -4 5 -3 5 -3 5 -4 7 -3 7 -2 6 -2 6 -2 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 14 -2 13 -3 16 -5 16 -6 18 -4 17 -4 19 -5 18 -6 18 -7 16 -8 16 -6 14 -7 13 -8 12 -7 12 -9 12 -8 14 -8 14 -7 15 -7 17 -7 15 -6 15 -4 14 -1 11 -5 13 -5 14,0 0 -13 -3 -13 -3 -12 -4 -12 -4 -12 -5 -12 -5 -10 -5 -12 -5 -13 -7 -12 -5 -14 -5 -15 -3 -14 -2 -14 -4 -12 -1 -13 -2 -12 -2 -12 -2 -12 -1 -13 -3 -11 -4 -10 -5 -9 -4 -8 -5 -10 -5 -11 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -14 -1 -13 -2 -14 -2 -15 -4 -16 -4 -16 -3 -19 -3 -19 -6 -16 -5 -16 -2 -14 -4 -14 -4 -14 -3 -12 -3 -11 -4 -12 -4 -11 -6 -12 -6 -12 -7 -14 -7 -16 -7 -15 -8 -15 -4 -16 -5 -18 -5 -16 -3
47073741,7E:8A:AE:D6:C8:CD,45840,-39.43,-76,-75,0 0 -7 -10 -9 -10 -7 -9 -7 -10 -7 -10 -8 -10 -9 -10 -9 -9 -10 -8 -10 -7 -10 -6 -10 -4 -8 -4 -7 -4 -7 -4 -7 -3 -6 -5 -5 -5 -5 -4 -5 -6 -7 -5 -6 -5 -6 -6 -5 -5 -6 -2 -5 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -14 -7 -15 -8 -15 -10 -15 -12 -15 -12 -15 -12 -17 -13 -17 -14 -16 -13 -15 -13 -14 -11 -13 -13 -11 -12 -10 -12 -10 -11 -10 -13 -10 -13 -11 -13 -11 -13 -13 -14 -12 -14 -13 -14 -13 -11 -13 -10 -12 -10 -12 -10,0 0 -5 12 -3 12 -4 12 -3 12 -4 12 -5 10 -6 11 -4 11 -6 11 -5 13 -6 14 -6 12 -5 13 -3 12 -3 13 -4 13 -1 12 -1 12 -1 12 -3 12 -3 11 -4 9 -5 10 -5 9 -6 9 -7 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 11 -2 13 -5 13 -5 13 -5 16 -6 16 -4 15 -6 17 -4 17 -4 13 -4 13 -4 14 -5 13 -5 12 -5 12 -5 10 -5 10 -8 11 -7 10 -8 14 -7 14 -6 14 -7 16 -7 16 -6 16 -6 16
47119613,7E:8A:AE:D6:C8:CD,45840,19.30,-76,-74,0 0 11 -6 8 -4 8 -4 10 -3 10 -3 12 -5 9 -5 11 -4 9 -7 8 -6 7 -7 6 -8 6 -7 6 -7 3 -5 4 -5 4 -2 4 -3 5 -3 5 -4 5 -3 6 -3 5 -4 5 -4 5 -5 5 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 -10 9 -10 12 -11 13 -10 14 -12 14 -11 14 -12 14 -11 15 -12 13 -10 14 -10 13 -8 13 -8 13 -5 12 -5 13 -6 13 -6 13 -6 13 -7 15 -7 15 -9 13 -9 13 -7 13 -7 12 -7 11 -8,0 0 11 3 13 3 12 4 10 3 11 4 11 4 9 5 10 5 12 5 11 6 13 4 13 4 14 4 13 4 12 3 12 2 12 1 12 2 12 1 12 2 11 3 10 2 9 3 8 4 9 4 9 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 3 11 4 12 4 14 6 14 5 14 7 14 7 15 7 15 7 14 5 14 6 12 6 11 5 11 5 10 6 9 5 10 6 11 7 11 8 12 9 12 8 13 7 13 6 14 6 15 6 14 5
47159684,7E:8A:AE:D6:C8:CD,45840,-51.99,-75,-73,0 0 15 1 10 1 6 1 5 4 5 3 6 8 4 8 6 9 9 9 11 9 11 7 13 5 12 4 12 2 11 0 9 -1 6 -2 5 -3 3 -1 2 -1 1 2 -1 3 0 6 2 6 3 7 4 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 -14 11 -11 15 -11 15 -9 18 -10 18 -10 20 -10 23 -10 22 -10 22 -11 18 -7 19 -7 16 -5 13 -5 12 -2 13 0 12 0 15 3 16 5 19 6 19 6 18 4 20 3 21 0 21 1 18 -3,0 0 -14 -9 -15 -7 -14 -7 -12 -6 -10 -6 -9 -6 -6 -7 -7 -9 -7 -9 -9 -10 -9 -12 -10 -12 -11 -11 -13 -12 -13 -10 -13 -9 -14 -8 -14 -7 -14 -6 -12 -6 -11 -5 -7 -5 -7 -8 -5 -7 -5 -8 -4 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 -2 -12 -4 -12 -6 -12 -8 -12 -9 -12 -10 -14 -11 -15 -14 -16 -12 -15 -12 -13 -12 -14 -9 -13 -9 -11 -7 -11 -6 -10 -7 -10 -8 -10 -8 -9 -9 -8 -11 -9 -12 -11 -13 -11 -13 -12 -13 -14 -12 -15 -13
47196739,7E:8A:AE:D6:C8:CD,45840,90.00,-76,-70,0 0 12 -2 4 0 3 2 2 4 2 5 2 9 2 10 3 11 6 13 6 12 10 10 10 9 10 7 11 4 9 2 7 -1 5 -3 3 -4 1 -4 -1 -2 -2 0 -5 1 -6 3 -5 4 -4 7 -2 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -13 0 -15 3 -17 5 -19 8 -20 10 -21 12 -22 11 -23 13 -21 10 -19 11 -17 10 -15 10 -12 9 -8 9 -5 10 -2 12 -2 13 0 16 1 19 2 20 2 20 0 20 0 20 -1 19 -2 16 -5,0 0 14 9 15 8 13 7 12 6 10 5 9 5 8 6 6 6 6 7 7 9 7 10 9 11 9 11 11 11 12 10 13 9 13 8 13 7 12 5 12 5 9 5 8 5 6 5 5 6 4 6 3 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 10 2 9 4 10 5 10 7 10 8 11 9 12 11 13 11 13 10 13 10 13 10 13 8 12 7 12 6 11 6 10 7 8 7 8 7 7 9 7 10 8 11 9 12 10 13 12 13 13 12
47235133,7E:8A:AE:D6:C8:CD,45840,45.64,-76,-70,0 0 -10 -9 -5 -5 -2 -5 1 -2 5 -3 7 -4 8 -4 11 -6 11 -8 11 -10 9 -10 7 -13 6 -14 2 -11 0 -10 -3 -9 -4 -7 -5 -5 -5 -3 -5 0 -3 2 -1 3 1 4 4 5 4 6 7 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 10 -4 11 -9 11 -11 11 -15 11 -18 12 -19 13 -20 12 -21 11 -20 10 -17 8 -16 7 -13 4 -9 1 -8 0 -7 -3 -8 -8 -9 -11 -8 -14 -11 -16 -12 -17 -12 -18 -12 -17 -14 -14 -15 -15 -11 -12,0 0 14 -9 13 -11 11 -11 11 -9 9 -8 9 -7 8 -5 8 -4 9 -4 11 -3 13 -3 13 -4 14 -5 14 -6 14 -7 13 -8 13 -9 11 -9 11 -9 10 -8 9 -7 8 -5 8 -4 8 -3 8 -2 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 -11 5 -10 7 -9 8 -7 9 -7 11 -8 12 -7 14 -8 15 -8 15 -9 14 -9 14 -10 12 -10 11 -9 10 -10 10 -9 9 -8 9 -6 10 -5 11 -4 12 -3 14 -4 14 -5 16 -6 17 -7 16 -8
66908368,7E:8A:AE:D6:C8:CD,62304,-1.76,-76,-87,0 0 12 3 15 2 13 2 15 3 14 4 14 4 14 2 13 3 14 2 14 2 14 1 14 1 13 2 15 2 13 2 12 1 12 2 13 2 13 2 13 3 14 2 12 3 12 4 11 3 11 4 10 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 3 11 4 10 3 12 3 11 4 11 4 11 4 11 4 10 4 11 4 11 4 11 5 12 4 11 4 11 4 12 4 12 3 11 3 13 4 13 3 12 4 13 3 13 3 15 4 14 5 14 5,0 0 5 4 6 5 5 0 4 2 7 2 8 2 4 2 2 -1 2 0 1 -1 4 -2 0 -1 2 -2 2 -3 1 -3 -1 -1 -3 -3 -6 -5 -4 -4 -2 -4 -2 -2 -5 -4 -6 -2 -5 -4 -8 -6 -6 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 11 16 12 14 11 14 12 13 14 14 17 16 15 12 14 14 11 14 12 14 14 10 10 12 10 9 8 10 8 8 8 11 7 15 7 11 6 13 7 7 7 9 5 10 1 10 5 11 1 7 7
81853958,7E:8A:AE:D6:C8:CD,192,2.41,-77,-81,0 0 -15 2 -15 2 -14 3 -15 0 -12 1 -13 3 -11 3 -11 1 -13 4 -11 2 -12 3 -11 3 -11 3 -12 2 -11 3 -10 3 -11 4 -11 3 -10 3 -10 2 -10 3 -9 4 -8 1 -10 3 -9 1 -9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 4 -11 6 -13 5 -13 3 -13 3 -14 4 -14 3 -14 2 -15 3 -15 0 -13 0 -14 2 -16 2 -15 0 -14 1 -15 0 -15 0 -15 2 -14 1 -17 4 -15 3 -16 3 -15 1 -14 1 -15 3 -16 3,0 0 -11 1 -15 1 -17 0 -15 3 -15 1 -15 3 -16 -2 -14 2 -13 0 -16 3 -16 4 -16 2 -16 3 -18 3 -14 3 -14 3 -15 5 -16 5 -17 4 -17 5 -18 2 -14 1 -17 2 -16 1 -15 3 -14 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 -2 -4 -1 -4 -3 -3 -1 -2 -2 -3 0 -4 -2 -6 -2 -5 -2 -5 -4 -6 -4 -6 -2 -5 -1 -7 0 -8 0 -7 0 -8 0 -10 -1 -10 2 -12 0 -10 0 -12 1 -12 2 -15 3 -16 2 -15 1
