timestamp,mac,seq_ctrl,aoa,master_rssi,worker_rssi,IQ_master,IQ_worker
49550851,7E:8A:AE:D6:C8:CD,0,-68.24,-34,-34,0 0 15 -1 14 -1 14 -2 14 -2 13 -2 14 -2 13 -2 13 -2 13 -3 13 -3 12 -3 12 -3 12 -3 12 -4 12 -4 12 -3 12 -3 12 -3 12 -3 12 -3 12 -2 11 -2 11 -2 10 -2 10 -2 10 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 -4 13 -3 13 -3 13 -3 14 -2 14 -2 14 -1 15 -1 15 -1 14 0 14 0 14 0 15 0 14 0 14 0 14 0 14 -1 14 -1 14 -1 14 -1 15 -1 14 -1 14 -1 14 -2 15 -2 15 -3,0 0 -14 -2 -15 -3 -15 -3 -14 -3 -13 -3 -14 -2 -13 -2 -13 -2 -13 -2 -13 -1 -13 -1 -13 0 -13 0 -13 0 -12 0 -12 0 -13 0 -13 0 -13 0 -13 -1 -12 -1 -12 -1 -12 -1 -11 -1 -11 -2 -11 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 -1 -13 -2 -13 -2 -14 -3 -13 -3 -13 -4 -14 -4 -14 -4 -14 -5 -14 -4 -13 -5 -14 -5 -14 -4 -13 -4 -13 -4 -14 -5 -14 -4 -14 -4 -13 -4 -14 -4 -14 -3 -14 -3 -14 -3 -14 -2 -14 -2 -14 -2
57495713,7E:8A:AE:D6:C8:CD,0,72.48,-50,-46,0 0 2 -16 3 -15 2 -14 2 -15 2 -14 2 -14 2 -13 2 -13 1 -13 1 -13 0 -14 0 -13 0 -12 0 -13 0 -12 0 -12 0 -12 0 -12 0 -12 0 -12 0 -12 0 -11 1 -11 1 -11 1 -10 1 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -14 -1 -14 0 -15 1 -15 1 -15 1 -15 2 -15 3 -16 3 -16 3 -15 3 -15 4 -15 4 -15 3 -14 3 -14 3 -15 2 -14 3 -14 3 -14 3 -15 2 -15 2 -15 2 -15 2 -15 2 -16 1 -15,0 0 3 14 1 14 2 14 2 13 2 12 3 13 2 12 3 12 3 12 3 12 4 12 4 11 4 11 4 11 4 10 4 10 4 11 4 10 4 11 4 11 4 11 3 10 3 10 3 10 3 9 2 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 12 2 12 2 13 1 13 1 13 1 13 0 14 -1 14 -1 14 -1 14 -1 14 -1 14 -1 14 -1 13 -1 13 0 14 0 14 0 14 0 13 1 13 1 14 1 14 1 13 2 13 2 14 2 13
57696891,7E:8A:AE:D6:C8:CD,35312,-10.48,-49,-46,0 0 -22 4 -19 4 -17 4 -14 5 -11 3 -9 1 -7 -1 -6 -3 -5 -7 -6 -9 -7 -11 -8 -13 -10 -13 -12 -14 -13 -13 -14 -12 -16 -10 -15 -9 -14 -8 -12 -6 -10 -5 -7 -4 -4 -4 -1 -5 1 -5 3 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 9 2 8 -1 9 -3 9 -6 10 -8 11 -10 12 -12 14 -13 15 -12 16 -12 16 -11 16 -10 15 -8 14 -7 12 -7 10 -6 7 -7 5 -8 2 -11 0 -13 -1 -15 -2 -17 -2 -20 -1 -21 0 -21 2,0 0 -15 13 -13 13 -11 12 -9 11 -7 8 -7 7 -6 4 -7 1 -8 -1 -10 -3 -12 -4 -14 -4 -15 -3 -17 -3 -18 -1 -18 0 -18 2 -17 3 -15 3 -14 3 -11 2 -9 1 -7 0 -5 -2 -4 -4 -3 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 7 5 7 3 8 1 9 -1 10 -3 12 -4 14 -5 15 -5 17 -5 17 -4 17 -4 17 -3 17 -2 15 -2 13 -2 12 -2 10 -4 8 -5 6 -8 6 -11 5 -12 6 -14 6 -16 8 -17 10 -16 12
58087154,7E:8A:AE:D6:C8:CD,48864,41.51,-49,-45,0 0 11 12 8 11 8 10 9 10 8 9 9 10 8 8 8 8 8 8 9 8 9 8 8 7 8 7 9 7 9 7 9 6 9 7 8 7 8 6 9 7 8 6 8 6 8 6 7 6 7 6 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 8 9 9 10 10 9 10 9 11 9 11 9 11 9 12 9 12 8 12 8 12 7 12 7 13 7 12 7 11 8 13 8 11 8 12 7 11 9 11 9 12 9 11 8 11 9 11 9 11 10 9,0 0 -14 1 -14 4 -14 4 -14 3 -13 4 -14 4 -13 4 -12 4 -12 4 -12 4 -13 4 -12 5 -11 4 -12 5 -11 4 -12 5 -12 4 -12 4 -11 4 -12 4 -11 4 -11 3 -11 3 -11 2 -10 2 -11 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 6 -12 6 -12 6 -13 6 -13 5 -14 5 -14 5 -15 4 -15 4 -14 3 -14 3 -15 3 -15 3 -14 2 -14 3 -15 3 -15 3 -14 3 -13 3 -15 4 -14 4 -15 4 -14 3 -14 3 -15 4 -17 4
58290628,7E:8A:AE:D6:C8:CD,48880,20.68,-49,-44,0 0 -13 15 -12 14 -10 14 -8 13 -6 10 -6 8 -5 5 -6 3 -7 1 -9 0 -11 -1 -13 -1 -14 0 -16 1 -16 3 -16 5 -16 6 -15 7 -13 7 -12 7 -10 6 -8 4 -7 2 -6 0 -5 -2 -5 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 8 5 8 3 9 1 9 -1 11 -3 12 -5 14 -6 15 -6 17 -6 17 -5 18 -4 18 -3 17 -2 16 -2 14 -2 13 -2 10 -3 9 -4 7 -7 7 -10 7 -11 7 -13 8 -14 10 -15 11 -15 13,0 0 -18 -3 -20 -4 -18 -2 -16 -1 -13 -1 -12 0 -9 -2 -7 -3 -6 -5 -7 -7 -7 -9 -8 -10 -10 -11 -11 -12 -13 -12 -14 -11 -16 -10 -15 -8 -15 -7 -14 -6 -12 -5 -10 -4 -8 -4 -5 -4 -3 -5 -2 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 9 -8 7 -9 6 -10 4 -11 3 -12 1 -14 1 -16 0 -17 0 -19 0 -19 1 -18 2 -18 3 -16 3 -14 4 -14 4 -11 2 -11 1 -9 -1 -10 -3 -11 -5 -12 -6 -13 -7 -14 -8 -17 -8 -18 -8
58340806,7E:8A:AE:D6:C8:CD,48896,-48.16,-49,-45,0 0 -12 12 -12 9 -12 9 -10 9 -10 9 -11 9 -10 8 -9 9 -9 9 -8 9 -8 9 -8 9 -8 9 -7 10 -7 9 -7 9 -7 9 -7 9 -7 9 -8 9 -8 8 -7 7 -7 8 -7 7 -7 7 -7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 10 -9 11 -10 11 -11 10 -11 10 -11 10 -12 10 -13 10 -13 9 -12 9 -13 9 -13 9 -13 9 -12 8 -12 9 -13 9 -12 9 -12 8 -12 8 -12 9 -12 10 -12 10 -11 9 -11 10 -11 11 -10 10,0 0 14 2 14 2 13 2 13 2 12 2 13 2 12 1 12 1 12 1 12 0 12 0 12 0 11 0 12 -1 11 -1 11 -1 12 -1 12 -1 12 0 12 0 11 0 11 0 11 0 10 1 10 1 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 13 0 13 1 13 1 13 2 13 2 14 3 14 4 14 4 13 4 13 4 14 4 13 4 13 4 13 4 13 4 13 3 13 4 13 3 14 3 14 3 14 3 13 2 13 3 14 3 14 2
58371704,7E:8A:AE:D6:C8:CD,48896,-38.11,-49,-45,0 0 9 19 8 17 9 14 9 12 7 10 6 9 3 7 1 6 -2 6 -3 7 -5 8 -6 10 -7 12 -7 14 -5 15 -4 15 -3 16 -1 16 -1 15 0 14 0 11 0 9 -1 7 -2 5 -3 3 -5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -6 10 -4 10 -1 9 0 10 3 10 5 11 7 12 9 14 10 14 10 15 10 16 9 16 8 15 6 14 6 12 6 10 5 8 5 5 6 4 8 3 10 2 12 2 14 4 15 5 17 6 18,0 0 16 -11 13 -14 11 -13 10 -13 8 -11 7 -9 6 -7 6 -5 7 -3 8 -1 10 1 11 1 12 1 15 1 16 0 16 -2 17 -3 17 -4 15 -5 13 -5 12 -4 10 -4 7 -2 6 0 5 1 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 -10 -6 -10 -4 -10 -2 -11 0 -11 2 -12 4 -14 5 -15 6 -16 6 -16 6 -17 6 -18 5 -18 3 -17 3 -15 2 -14 2 -12 3 -10 4 -9 6 -8 8 -7 10 -7 12 -7 14 -8 16 -9 16 -12
62538436,7E:8A:AE:D6:C8:CD,49104,-33.76,-50,-45,0 0 -1 20 0 17 1 16 2 14 1 12 0 10 -1 8 -3 6 -5 6 -6 6 -8 7 -9 8 -10 10 -10 12 -9 13 -8 14 -7 15 -6 15 -5 14 -3 13 -3 11 -3 8 -3 6 -4 4 -5 3 -6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 4 8 6 7 7 6 8 5 10 4 12 4 14 4 16 4 16 4 17 5 16 6 17 6 16 6 14 6 12 5 11 4 10 2 9 0 9 -2 10 -3 11 -4 12 -5 14 -5 16 -5 18 -3 19,0 0 18 0 18 -2 16 -3 14 -3 12 -3 11 -3 9 -1 8 0 7 2 8 4 9 5 10 6 11 6 13 6 14 5 14 4 15 3 15 2 14 1 13 1 11 0 9 0 7 1 5 2 4 3 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 -11 7 -9 8 -8 9 -6 10 -6 11 -4 13 -4 15 -4 16 -4 17 -4 17 -5 17 -5 16 -6 14 -6 13 -6 12 -6 10 -5 10 -4 9 -2 10 -1 11 1 12 2 14 3 15 3 17 3 18 2
62575659,7E:8A:AE:D6:C8:CD,49120,37.28,-50,-45,0 0 -18 -10 -17 -9 -16 -8 -15 -6 -13 -5 -11 -4 -9 -4 -7 -5 -5 -7 -5 -8 -4 -10 -5 -12 -6 -13 -7 -14 -9 -14 -10 -14 -12 -13 -12 -12 -12 -11 -11 -9 -11 -8 -8 -6 -7 -6 -4 -6 -2 -6 0 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 6 -10 4 -11 3 -11 1 -12 -1 -13 -2 -15 -3 -16 -5 -17 -5 -17 -5 -18 -5 -18 -4 -18 -4 -17 -2 -15 -1 -15 -2 -13 -2 -11 -3 -10 -4 -10 -5 -10 -7 -10 -9 -11 -10 -12 -11 -14 -12 -16 -12,0 0 15 -12 12 -13 11 -13 9 -12 8 -11 7 -10 6 -8 6 -6 7 -4 8 -3 10 -2 11 -2 12 -2 14 -3 14 -4 14 -6 14 -6 14 -7 13 -8 11 -8 10 -7 8 -6 7 -4 6 -3 5 -1 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -12 -2 -12 -1 -11 1 -11 3 -11 5 -12 7 -12 9 -13 9 -14 9 -14 9 -15 9 -16 8 -16 7 -15 6 -14 5 -13 5 -12 5 -11 5 -9 7 -8 9 -7 10 -7 12 -7 13 -8 15 -9 15 -11
62611141,7E:8A:AE:D6:C8:CD,49120,79.16,-49,-44,0 0 -9 -18 -8 -16 -9 -15 -9 -13 -8 -11 -7 -10 -5 -9 -3 -8 -2 -8 -1 -9 1 -11 1 -12 1 -14 0 -15 -1 -15 -2 -16 -4 -16 -5 -16 -5 -15 -5 -13 -5 -12 -4 -10 -3 -8 -2 -7 0 -6 2 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 -4 -11 -4 -10 -6 -9 -7 -9 -9 -8 -10 -8 -13 -8 -14 -9 -15 -10 -15 -10 -15 -11 -15 -12 -14 -11 -12 -10 -11 -11 -10 -9 -9 -7 -9 -6 -9 -5 -10 -3 -12 -3 -13 -3 -14 -4 -16 -5 -18 -6 -17,0 0 9 15 11 15 11 12 10 11 9 9 8 8 6 7 5 7 3 8 2 9 1 10 1 11 1 12 2 14 4 15 5 14 6 15 7 13 8 13 8 11 7 10 6 8 4 7 3 6 1 6 -1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 1 11 2 10 3 10 5 9 7 9 8 9 10 10 12 10 12 11 13 12 13 12 13 12 12 12 10 11 9 12 9 10 7 8 7 6 7 6 9 5 10 5 11 4 13 5 14 6 16 8 16
63628070,7E:8A:AE:D6:C8:CD,49216,62.48,-49,-45,0 0 19 -2 17 -2 16 -3 14 -4 12 -4 11 -3 8 -2 7 -1 7 2 8 3 8 5 9 6 11 6 13 6 14 5 15 4 16 3 16 2 15 1 14 0 12 0 10 0 8 1 6 2 5 3 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 -11 6 -9 7 -8 8 -7 9 -6 11 -5 13 -5 15 -4 16 -5 16 -5 16 -6 16 -6 15 -7 14 -7 12 -7 12 -7 10 -6 10 -4 9 -2 10 -1 11 0 12 2 14 2 15 2 17 2 17 1,0 0 -16 10 -15 10 -14 10 -12 10 -10 9 -9 8 -8 6 -8 4 -8 3 -9 2 -11 1 -12 1 -13 1 -15 2 -15 3 -15 4 -15 6 -15 6 -13 7 -12 7 -11 6 -9 5 -8 4 -7 2 -7 0 -7 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 12 -3 11 -4 10 -5 10 -7 9 -9 9 -10 9 -12 9 -13 10 -13 10 -13 11 -13 12 -12 12 -11 12 -10 11 -9 11 -8 10 -8 8 -8 7 -9 6 -11 5 -12 4 -13 4 -14 5 -16 6 -16 8
