timestamp,mac,seq_ctrl,aoa,IQ_master,IQ_worker
15985690,7E:8A:AE:D6:C8:CD,0,68.60,0 0 15 7 11 5 7 5 4 4 1 5 -2 7 -4 9 -5 12 -6 14 -5 17 -5 19 -4 19 -2 19 -1 20 0 17 1 16 1 14 1 11 -1 9 -3 6 -5 4 -8 2 -10 0 -12 -1 -14 -1 -16 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 -8 6 -7 9 -7 12 -7 14 -8 15 -8 17 -9 17 -10 17 -10 15 -10 14 -9 12 -8 11 -7 8 -5 7 -2 7 1 6 4 7 7 8 9 10 11 13 13 14 13 15 12 17 12 18 10 18 8,0 0 -18 -4 -14 -1 -12 -2 -8 -2 -6 -4 -3 -7 -2 -8 -1 -12 -1 -14 -2 -16 -3 -18 -4 -19 -6 -18 -7 -18 -8 -16 -9 -14 -8 -13 -8 -10 -6 -9 -3 -7 -1 -6 2 -5 5 -4 7 -5 9 -5 11 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 9 -4 8 -7 9 -10 9 -13 10 -15 11 -16 12 -17 13 -18 13 -15 12 -14 12 -13 11 -12 10 -10 7 -9 5 -9 2 -9 0 -9 -3 -11 -6 -13 -8 -16 -9 -18 -9 -19 -8 -20 -8 -22 -7 -22 -5
17350701,7E:8A:AE:D6:C8:CD,0,-0.43,0 0 -13 12 -10 8 -9 6 -8 4 -8 1 -9 -1 -10 -3 -12 -4 -14 -6 -16 -5 -18 -4 -18 -3 -18 -2 -19 0 -17 2 -15 2 -14 3 -12 1 -10 0 -8 -1 -7 -3 -6 -6 -5 -8 -5 -10 -5 -11 -6 -13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9 0 10 -3 11 -4 13 -6 14 -6 15 -7 17 -7 18 -6 18 -6 17 -5 16 -4 15 -4 13 -4 11 -4 8 -6 6 -8 5 -10 4 -12 4 -15 5 -17 6 -18 8 -18 9 -18 10 -17 12 -15 13,0 0 -13 11 -9 9 -9 6 -7 4 -7 0 -8 -2 -9 -5 -11 -6 -13 -7 -15 -7 -17 -7 -17 -6 -18 -4 -18 -3 -17 -1 -15 0 -14 0 -12 1 -9 -1 -7 -2 -5 -4 -3 -6 -2 -8 -1 -10 -1 -11 -1 -13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 7 2 9 0 11 -1 13 -2 15 -2 16 -3 18 -3 19 -3 19 -1 18 -1 18 -1 15 -1 14 -2 11 -3 9 -5 7 -7 6 -9 5 -11 4 -15 6 -16 7 -17 8 -18 10 -17 11 -17 13 -15 14
17405235,7E:8A:AE:D6:C8:CD,25712,18.90,0 0 -5 15 -6 13 -6 13 -5 12 -5 12 -5 13 -4 12 -4 12 -4 12 -3 12 -3 12 -4 12 -3 11 -3 12 -2 12 -2 12 -3 12 -3 12 -3 12 -3 12 -3 11 -3 11 -3 11 -3 10 -4 9 -4 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 11 -4 12 -5 12 -5 12 -6 12 -6 12 -6 12 -7 12 -7 12 -7 12 -7 12 -8 12 -8 12 -7 12 -7 12 -7 12 -6 12 -7 12 -6 12 -6 13 -6 13 -6 13 -6 13 -6 13 -5 14 -5 13,0 0 -15 1 -14 3 -14 2 -14 2 -13 2 -13 3 -12 3 -12 2 -12 3 -12 4 -12 4 -12 4 -11 4 -12 4 -11 4 -11 4 -11 4 -11 4 -11 4 -11 3 -11 3 -11 3 -10 2 -10 2 -10 2 -10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 5 -13 4 -13 4 -14 3 -14 3 -14 3 -15 3 -15 2 -15 2 -14 1 -15 1 -15 1 -15 1 -14 1 -14 1 -15 1 -14 1 -14 1 -14 2 -14 2 -14 2 -14 2 -14 2 -14 2 -15 3 -15 3
17862860,7E:8A:AE:D6:C8:CD,0,-16.45,0 0 -15 -11 -11 -9 -8 -8 -6 -7 -3 -8 0 -10 2 -11 3 -13 3 -15 2 -17 1 -19 0 -20 -2 -19 -3 -19 -5 -17 -5 -16 -5 -14 -4 -12 -3 -10 0 -8 3 -7 5 -6 7 -5 9 -5 11 -6 12 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 3 -10 2 -12 0 -14 -1 -16 -2 -18 -3 -19 -2 -20 -2 -20 -2 -18 -1 -17 -1 -16 -1 -14 -1 -12 -2 -10 -2 -9 -5 -7 -7 -7 -9 -7 -11 -9 -14 -10 -16 -12 -16 -13 -16 -14 -16 -16 -15 -17 -13,0 0 -16 2 -12 3 -10 2 -7 -1 -5 -3 -4 -7 -3 -9 -3 -12 -4 -14 -6 -16 -7 -16 -9 -17 -10 -16 -11 -15 -11 -13 -11 -11 -10 -9 -8 -8 -6 -6 -3 -5 0 -4 3 -4 6 -5 7 -5 9 -6 10 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 7 1 9 -2 11 -4 13 -5 15 -6 16 -7 18 -7 19 -7 19 -6 17 -6 17 -5 15 -5 12 -4 9 -5 6 -7 4 -8 2 -10 0 -13 -1 -16 -2 -18 -2 -20 -1 -21 0 -21 1 -22 2 -21 4
17917503,7E:8A:AE:D6:C8:CD,25776,-2.66,0 0 -16 3 -16 1 -15 1 -14 2 -13 2 -14 2 -14 2 -13 2 -13 2 -13 3 -13 3 -13 3 -12 3 -12 4 -12 4 -12 4 -12 4 -12 4 -13 4 -13 3 -12 3 -12 3 -12 2 -11 2 -11 2 -11 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 2 -12 2 -13 2 -13 1 -13 1 -13 0 -14 0 -15 0 -14 -1 -14 0 -14 -1 -14 0 -14 -1 -13 0 -13 0 -15 0 -13 0 -14 0 -13 0 -14 1 -15 1 -15 1 -15 2 -15 2 -15 2 -14 2,0 0 -15 3 -13 4 -13 3 -14 3 -13 3 -13 3 -12 3 -12 3 -12 3 -12 4 -12 4 -11 4 -11 4 -11 4 -11 5 -11 4 -11 4 -11 4 -11 4 -11 3 -11 4 -10 3 -10 2 -10 2 -10 2 -10 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 6 -12 5 -12 5 -13 5 -13 4 -14 4 -14 4 -15 3 -15 3 -14 3 -15 3 -14 2 -15 2 -14 2 -14 2 -14 2 -14 2 -14 3 -13 3 -14 4 -14 3 -14 3 -14 3 -14 3 -15 4 -15 4
17968619,7E:8A:AE:D6:C8:CD,25792,10.82,0 0 16 9 11 7 8 6 6 6 3 6 1 9 -1 10 -2 12 -2 15 -1 16 0 18 1 18 3 18 4 18 5 16 5 14 5 13 4 11 2 9 0 7 -3 7 -5 6 -8 6 -9 6 -11 7 -12 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 -5 9 -3 10 -1 12 0 14 1 16 1 17 1 18 1 19 0 17 -1 17 -1 15 -1 14 -1 11 -1 9 1 8 3 7 5 6 7 7 9 8 11 10 14 12 14 13 14 15 14 16 13 16 10,0 0 7 16 6 11 3 8 2 7 -2 5 -6 5 -9 3 -11 5 -14 6 -16 8 -17 10 -17 11 -16 12 -16 14 -12 13 -10 13 -9 11 -8 9 -7 6 -5 3 -5 -1 -5 -4 -6 -7 -6 -9 -7 -11 -8 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 -6 8 -4 11 -3 14 -2 16 -1 18 0 20 0 21 0 21 -1 19 -1 17 -1 16 -1 14 0 11 0 8 1 5 4 3 6 2 9 2 11 3 15 3 18 5 20 5 20 6 21 8 21 10 20
18202929,7E:8A:AE:D6:C8:CD,25808,-38.50,0 0 -16 4 -15 3 -14 2 -14 3 -13 3 -14 3 -13 3 -13 3 -13 3 -13 4 -13 4 -12 4 -12 4 -12 4 -12 4 -11 4 -12 4 -12 4 -12 4 -12 4 -11 3 -11 3 -11 3 -11 2 -10 2 -10 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 4 -12 4 -13 4 -13 3 -14 3 -14 3 -15 2 -15 2 -15 2 -15 1 -15 1 -15 1 -15 1 -14 1 -14 1 -15 2 -14 2 -14 1 -13 2 -15 2 -15 2 -14 2 -14 3 -14 3 -15 3 -14 3,0 0 7 14 6 12 6 12 7 12 6 11 7 11 7 11 7 10 6 10 6 10 7 10 7 10 6 9 7 10 7 9 7 9 7 9 6 9 6 9 6 9 6 9 6 9 5 9 4 8 4 8 4 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 9 8 10 8 10 8 12 7 11 7 12 7 12 7 13 7 13 6 12 5 13 5 13 5 13 5 13 6 13 6 13 6 12 5 12 6 12 7 12 7 13 7 12 6 11 7 12 7 13 8 13
18234300,7E:8A:AE:D6:C8:CD,25808,90.00,0 0 -4 17 -3 14 -3 11 -3 9 -5 7 -7 5 -9 4 -11 4 -13 4 -15 6 -16 8 -15 9 -15 10 -14 12 -12 12 -10 12 -9 11 -8 9 -7 7 -7 5 -7 2 -7 0 -9 -2 -10 -3 -11 -4 -12 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 6 5 7 4 10 2 12 2 14 2 16 2 17 3 19 4 19 4 18 4 17 4 16 4 14 3 12 2 10 -1 10 -2 9 -5 9 -7 9 -8 12 -10 13 -10 16 -10 17 -8 18 -7 19 -5 19,0 0 2 -18 -1 -14 0 -11 1 -8 3 -5 6 -3 8 0 11 0 14 0 17 -1 17 -2 18 -4 18 -5 18 -6 16 -7 14 -7 12 -7 10 -5 8 -3 6 -2 4 1 2 4 2 6 1 9 1 11 2 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 1 -10 -2 -11 -4 -13 -7 -14 -9 -15 -11 -16 -12 -17 -12 -18 -12 -17 -11 -16 -10 -14 -9 -13 -8 -10 -7 -7 -7 -4 -8 -1 -9 2 -10 3 -11 5 -15 6 -17 6 -20 5 -20 4 -22 3 -23 1 -22
18273399,7E:8A:AE:D6:C8:CD,25824,38.22,0 0 15 9 12 7 9 6 7 6 4 6 2 8 0 9 0 11 -1 13 1 16 2 17 3 17 4 16 6 16 7 15 7 13 7 12 6 10 4 8 2 7 -1 7 -3 6 -5 7 -7 7 -8 8 -9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 -6 9 -3 11 -1 12 0 14 2 15 2 17 3 19 3 19 2 18 1 18 1 17 0 15 0 12 0 10 1 9 3 8 4 7 7 7 9 8 11 10 13 11 14 12 14 14 13 16 13 16 10,0 0 -13 10 -10 9 -8 6 -7 3 -6 0 -6 -3 -7 -6 -8 -9 -10 -11 -13 -11 -15 -12 -16 -11 -17 -10 -18 -9 -17 -7 -15 -6 -14 -4 -12 -3 -9 -4 -5 -4 -3 -5 0 -5 3 -7 4 -8 5 -10 7 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 4 5 7 4 10 3 12 3 14 3 17 2 19 3 19 3 20 3 18 4 17 4 15 3 13 1 11 0 9 -3 7 -5 6 -8 5 -11 4 -14 5 -16 7 -17 8 -18 10 -18 11 -18 13 -17 14
20794524,7E:8A:AE:D6:C8:CD,0,32.12,0 0 5 -12 7 -13 6 -13 7 -13 6 -12 6 -13 5 -12 5 -12 5 -12 4 -13 4 -12 4 -13 3 -12 3 -13 3 -12 3 -12 3 -12 3 -12 3 -12 3 -12 3 -12 3 -11 3 -11 3 -10 3 -10 4 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 -12 6 -12 6 -13 7 -12 8 -12 8 -12 8 -12 9 -12 9 -12 9 -12 9 -11 9 -12 9 -12 9 -11 9 -11 9 -12 8 -12 8 -12 7 -12 8 -13 8 -13 8 -13 7 -13 7 -12 7 -13 7 -12,0 0 12 7 11 7 11 7 11 6 11 6 11 6 10 6 10 6 10 5 10 4 10 4 10 4 10 4 10 4 10 3 10 3 10 3 10 3 10 3 9 4 9 3 9 4 9 4 8 4 8 4 8 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 4 12 5 12 6 12 6 12 7 12 7 12 8 12 8 11 9 11 8 11 9 11 9 11 9 10 9 10 8 11 9 11 8 11 8 11 7 11 8 12 8 12 8 11 7 11 7 12 7 12 7
