timestamp,mac,seq_ctrl,aoa,IQ_master,IQ_worker
34138554,7E:8A:AE:D6:C8:CD,0,-29.58,0 0 17 4 15 0 16 -1 15 -1 15 -4 15 -4 13 -3 12 -4 8 -4 10 0 10 0 10 -2 11 0 13 1 14 4 13 3 14 4 13 3 13 -1 15 -3 13 0 10 2 11 1 8 1 6 3 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 -11 6 -12 8 -11 7 -10 6 -8 6 -6 9 -6 9 -6 12 -4 13 0 14 -1 17 1 17 -1 15 -3 16 -3 15 -5 16 -7 13 -7 12 -8 11 -6 10 -6 10 -5 10 -2 10 0 14 1 16 1,0 0 -2 -13 -2 -15 -3 -16 -3 -14 -5 -14 -5 -14 -5 -11 -4 -12 -4 -11 -3 -11 -3 -11 -4 -12 -2 -12 -3 -14 -3 -11 -4 -11 -6 -13 -7 -13 -7 -12 -8 -12 -7 -10 -7 -10 -5 -9 -5 -7 -4 -8 -3 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 -18 -5 -19 -4 -17 -4 -17 -3 -17 -2 -17 -1 -16 1 -16 1 -16 2 -15 3 -16 3 -17 3 -17 1 -17 1 -17 0 -16 0 -16 -1 -15 -1 -15 -1 -14 -2 -13 -1 -13 -1 -13 -1 -13 0 -14 0 -13
34176632,7E:8A:AE:D6:C8:CD,0,9.23,0 0 10 -8 8 -11 9 -12 8 -12 7 -14 7 -13 5 -12 4 -11 3 -11 4 -9 2 -11 3 -9 4 -9 4 -10 7 -9 5 -12 6 -9 4 -11 6 -12 5 -11 3 -10 2 -12 3 -10 3 -9 1 -7 5 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -15 4 -13 4 -13 3 -13 3 -13 5 -10 4 -10 6 -11 8 -12 11 -8 12 -7 11 -8 12 -9 9 -12 10 -12 11 -14 7 -14 8 -14 5 -14 6 -14 6 -13 6 -11 4 -11 7 -10 10 -10 10 -10,0 0 10 -4 11 -6 12 -7 13 -8 12 -7 11 -8 10 -7 8 -6 7 -8 7 -8 8 -7 8 -6 9 -5 8 -5 9 -4 8 -5 8 -7 8 -8 9 -9 9 -10 8 -9 6 -8 7 -8 5 -7 5 -7 5 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 -16 14 -16 13 -14 12 -15 11 -12 12 -11 11 -9 12 -8 13 -5 13 -3 14 -3 15 -2 15 -3 15 -4 15 -5 16 -7 15 -8 14 -8 13 -8 11 -8 10 -7 10 -8 9 -6 9 -4 10 -4 11 -3
63120176,74:04:F1:A8:5A:57,0,-19.43,0 0 -15 -7 -13 -9 -13 -8 -13 -8 -13 -7 -13 -7 -13 -7 -13 -6 -12 -6 -12 -5 -12 -5 -12 -5 -13 -5 -13 -5 -13 -4 -13 -5 -13 -5 -13 -4 -13 -5 -13 -5 -12 -5 -12 -5 -12 -5 -11 -5 -11 -5 -11 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 -8 -12 -8 -12 -9 -12 -9 -12 -10 -12 -10 -12 -10 -12 -10 -12 -10 -12 -10 -11 -10 -11 -10 -11 -10 -11 -10 -11 -9 -12 -9 -12 -9 -12 -9 -12 -9 -12 -9 -12 -8 -12 -8 -13 -8 -13 -8 -13 -8 -13 -7,0 0 -13 6 -13 7 -13 6 -12 6 -13 6 -12 6 -12 6 -12 7 -12 7 -11 7 -11 7 -10 8 -10 8 -11 8 -10 8 -11 8 -10 8 -11 8 -11 7 -11 7 -11 7 -11 7 -11 6 -10 6 -10 6 -10 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 6 -11 6 -12 6 -12 6 -12 5 -13 5 -13 5 -13 5 -13 5 -13 5 -14 5 -13 4 -13 4 -13 4 -13 4 -13 5 -13 5 -13 5 -13 6 -13 6 -13 6 -13 6 -13 6 -13 6 -13 7 -14 7
63156635,74:04:F1:A8:5A:57,0,-13.61,0 0 14 -4 13 -4 13 -4 13 -4 13 -4 12 -4 13 -4 12 -4 12 -4 12 -5 11 -5 12 -5 11 -5 12 -6 11 -5 12 -5 11 -5 11 -5 12 -5 11 -5 12 -5 12 -4 11 -4 11 -3 11 -3 10 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 -5 12 -4 12 -4 13 -4 13 -3 13 -3 14 -3 14 -3 14 -3 14 -2 14 -2 14 -2 13 -2 14 -2 13 -2 13 -2 13 -3 13 -3 13 -3 13 -3 13 -4 13 -4 13 -4 13 -4 14 -4 14 -4,0 0 6 -13 8 -12 8 -12 7 -12 7 -12 7 -12 7 -12 6 -12 6 -12 5 -12 5 -12 5 -12 5 -12 5 -12 5 -12 4 -12 5 -13 5 -12 4 -13 4 -12 5 -12 5 -11 5 -11 5 -11 5 -11 5 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 -10 7 -10 8 -10 8 -10 8 -10 9 -10 9 -10 9 -10 9 -10 10 -10 9 -10 10 -10 10 -9 9 -10 9 -10 9 -10 8 -10 9 -10 8 -11 8 -11 8 -11 8 -11 8 -12 7 -12 7 -12 8 -11
63197237,74:04:F1:A8:5A:57,0,-4.56,0 0 -8 -12 -9 -13 -8 -13 -8 -13 -8 -12 -8 -12 -8 -12 -8 -11 -8 -11 -8 -11 -8 -11 -9 -10 -9 -10 -9 -10 -9 -10 -9 -10 -9 -10 -9 -10 -9 -10 -9 -10 -8 -10 -7 -10 -7 -10 -7 -10 -7 -10 -6 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -12 -8 -12 -8 -12 -7 -12 -7 -13 -7 -13 -7 -13 -6 -13 -6 -14 -6 -14 -6 -14 -6 -14 -6 -14 -6 -13 -6 -13 -6 -13 -6 -13 -7 -13 -7 -13 -7 -13 -7 -13 -8 -13 -8 -13 -8 -13 -8 -12 -8 -13,0 0 -9 -11 -11 -10 -10 -10 -10 -10 -11 -10 -10 -10 -10 -10 -10 -10 -10 -9 -10 -9 -10 -9 -11 -8 -11 -8 -11 -8 -11 -8 -11 -8 -11 -8 -11 -8 -11 -8 -11 -9 -10 -9 -10 -9 -9 -9 -9 -9 -9 -9 -8 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 -8 -11 -8 -10 -9 -10 -9 -10 -9 -10 -10 -10 -10 -10 -11 -10 -11 -9 -11 -9 -11 -9 -11 -9 -11 -9 -11 -9 -11 -9 -10 -9 -10 -10 -10 -10 -10 -10 -11 -10 -10 -10 -10 -10 -10 -10 -11 -11 -11 -12 -11
63242099,74:04:F1:A8:5A:57,0,-6.76,0 0 -1 -15 0 -15 0 -15 -1 -15 -1 -14 -1 -14 -1 -14 -1 -14 -2 -14 -2 -13 -3 -13 -3 -13 -3 -13 -3 -13 -2 -13 -3 -13 -3 -13 -3 -13 -2 -13 -2 -13 -2 -13 -2 -12 -2 -12 -2 -12 -2 -12 -1 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -14 0 -14 1 -14 1 -14 1 -15 1 -15 2 -14 2 -15 2 -14 2 -15 2 -15 2 -15 2 -14 2 -14 2 -14 1 -14 1 -14 1 -14 1 -15 1 -15 0 -15 1 -15 -1 -15 -1 -15 -1 -15 0 -15,0 0 -5 -13 -6 -14 -6 -13 -5 -14 -6 -13 -6 -13 -6 -13 -6 -12 -6 -12 -6 -12 -6 -12 -6 -12 -7 -12 -7 -11 -7 -12 -7 -11 -7 -11 -7 -12 -7 -12 -7 -12 -6 -12 -6 -12 -6 -12 -5 -11 -5 -11 -5 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 -12 -5 -12 -5 -13 -5 -13 -5 -13 -5 -14 -4 -14 -4 -14 -4 -14 -4 -14 -3 -14 -3 -14 -3 -13 -3 -14 -4 -14 -4 -13 -4 -13 -4 -13 -5 -13 -5 -14 -5 -13 -5 -14 -5 -14 -5 -14 -6 -14 -5 -14
63285202,74:04:F1:A8:5A:57,0,-2.19,0 0 -13 -7 -14 -6 -14 -6 -14 -6 -13 -6 -13 -5 -13 -6 -13 -5 -13 -5 -13 -5 -12 -5 -13 -4 -13 -4 -13 -4 -13 -4 -13 -4 -13 -4 -13 -4 -13 -4 -13 -4 -13 -4 -12 -5 -11 -5 -11 -5 -11 -5 -10 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 -4 -13 -5 -13 -6 -13 -5 -13 -6 -13 -7 -13 -7 -13 -7 -13 -7 -14 -8 -13 -8 -13 -8 -12 -8 -12 -7 -12 -8 -13 -7 -13 -7 -13 -7 -13 -7 -13 -7 -13 -6 -14 -7 -13 -6 -14 -7 -14 -7 -14 -6,0 0 -14 -5 -14 -4 -14 -4 -14 -4 -14 -4 -13 -4 -14 -3 -13 -4 -13 -3 -13 -3 -13 -3 -13 -2 -13 -2 -13 -2 -13 -2 -13 -2 -13 -2 -13 -2 -13 -2 -13 -2 -13 -2 -13 -2 -13 -3 -12 -3 -12 -3 -12 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 -4 -13 -4 -13 -4 -13 -5 -13 -5 -13 -5 -13 -6 -13 -6 -13 -6 -13 -6 -13 -7 -13 -7 -12 -7 -13 -6 -12 -6 -13 -6 -13 -5 -13 -5 -13 -5 -13 -5 -13 -5 -14 -5 -14 -5 -14 -5 -14 -5 -14 -5
63330083,74:04:F1:A8:5A:57,0,-31.73,0 0 -9 -10 -10 -12 -10 -11 -10 -12 -10 -11 -10 -11 -10 -11 -10 -10 -10 -10 -10 -10 -10 -10 -11 -10 -11 -10 -11 -9 -11 -9 -11 -10 -11 -9 -11 -9 -11 -9 -10 -10 -10 -10 -10 -10 -9 -10 -9 -10 -9 -10 -9 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -10 -8 -10 -8 -10 -8 -11 -8 -11 -8 -11 -8 -12 -8 -12 -7 -12 -7 -12 -7 -12 -7 -12 -7 -12 -7 -12 -7 -12 -7 -12 -8 -12 -8 -11 -8 -12 -8 -12 -9 -11 -9 -12 -9 -11 -9 -11 -9 -12 -9 -12,0 0 -14 12 -11 8 -11 9 -10 10 -10 9 -10 9 -10 9 -10 9 -10 9 -9 10 -9 10 -9 10 -9 10 -9 10 -9 10 -9 10 -9 10 -10 10 -10 10 -10 10 -10 9 -10 9 -11 9 -11 8 -11 8 -11 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 8 -8 8 -9 8 -9 8 -9 8 -9 8 -10 8 -10 8 -10 8 -11 7 -11 8 -11 8 -11 7 -11 7 -10 8 -10 8 -10 8 -10 8 -10 8 -10 9 -10 9 -10 9 -11 9 -11 10 -11 10 -9 11
63376484,74:04:F1:A8:5A:57,0,53.03,0 0 -13 6 -14 6 -12 6 -13 6 -13 6 -12 6 -12 6 -12 7 -12 6 -11 7 -11 7 -11 7 -11 7 -11 7 -12 8 -11 7 -12 8 -12 7 -12 8 -12 7 -12 7 -12 6 -12 6 -12 6 -12 5 -12 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 5 -10 5 -11 5 -11 5 -12 5 -12 4 -12 4 -12 4 -13 4 -13 4 -13 3 -13 3 -12 3 -12 3 -12 4 -12 4 -12 4 -13 5 -12 5 -12 5 -12 5 -12 5 -13 6 -13 6 -13 6 -13 6,0 0 7 -14 6 -13 6 -13 6 -13 6 -13 6 -13 5 -13 6 -13 5 -13 5 -13 4 -12 4 -13 5 -13 4 -13 4 -13 4 -13 5 -14 4 -13 4 -13 5 -13 5 -13 5 -13 6 -13 6 -12 6 -12 6 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -11 4 -11 5 -12 5 -11 5 -11 5 -11 6 -11 6 -11 6 -11 7 -11 6 -11 7 -11 7 -11 7 -11 7 -11 6 -11 6 -11 6 -11 6 -12 6 -12 6 -12 6 -12 6 -13 6 -13 6 -13 5 -13
63417201,74:04:F1:A8:5A:57,0,72.76,0 0 -12 -13 -10 -12 -10 -11 -11 -11 -10 -11 -10 -11 -10 -11 -10 -11 -10 -10 -11 -9 -11 -9 -11 -10 -11 -9 -11 -9 -12 -10 -11 -10 -11 -10 -11 -9 -11 -10 -11 -10 -10 -10 -10 -10 -10 -11 -10 -11 -9 -10 -9 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 -9 -9 -9 -9 -10 -9 -10 -9 -10 -8 -10 -8 -11 -8 -11 -9 -11 -8 -12 -8 -11 -8 -12 -8 -12 -8 -11 -8 -11 -8 -11 -8 -11 -9 -11 -9 -11 -9 -11 -9 -11 -9 -11 -10 -11 -10 -11 -11 -11 -11 -10,0 0 12 8 12 8 11 8 12 8 11 7 12 7 12 7 11 7 11 6 11 6 11 6 11 6 12 6 12 6 12 6 12 6 12 6 12 6 12 6 12 7 12 7 11 7 11 7 11 8 10 7 10 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 5 10 6 9 6 10 6 9 7 10 7 9 7 9 8 10 8 9 8 10 8 9 8 9 8 9 8 9 8 9 8 10 8 10 8 10 8 11 8 11 8 11 8 11 7 11 8 12 8 12 8
