timestamp,mac,seq_ctrl,aoa,IQ_master,IQ_worker
25786019,7E:8A:AE:D6:C8:CD,57056,14.94,0 0 -11 7 -7 8 -9 11 -9 12 -9 13 -10 11 -9 8 -9 14 -8 10 -7 12 -7 12 -11 13 -7 12 -8 13 -11 13 -9 13 -8 13 -12 14 -12 15 -10 13 -12 13 -11 12 -13 10 -14 9 -14 9 -13 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 5 -15 5 -15 4 -16 3 -12 2 -15 2 -16 -1 -17 1 -14 2 -13 -1 -13 1 -11 -2 -11 2 -10 1 -10 1 -9 4 -10 4 -11 2 -11 3 -9 5 -9 5 -9 5 -9 8 -8 8 -8 5 -10 10,0 0 -14 -2 -16 -4 -15 -3 -14 -3 -14 -2 -14 -2 -13 -2 -13 -2 -13 -2 -14 -2 -13 -1 -13 0 -12 0 -12 0 -12 0 -13 0 -12 0 -12 0 -12 0 -12 0 -12 1 -11 1 -11 1 -11 0 -11 0 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 -4 -15 -4 -16 -5 -16 -6 -16 -6 -15 -7 -15 -7 -15 -8 -14 -9 -15 -8 -15 -8 -15 -7 -14 -9 -14 -8 -13 -8 -14 -7 -13 -6 -14 -6 -14 -5 -14 -5 -14 -5 -15 -5 -14 -4 -14 -3 -15 -5 -15 -4
25836421,7E:8A:AE:D6:C8:CD,40864,-20.97,0 0 -11 -3 -13 0 -16 0 -17 1 -17 0 -17 1 -15 1 -14 1 -12 2 -9 0 -8 0 -6 -2 -4 -4 0 -7 -1 -10 3 -13 2 -16 3 -17 4 -18 5 -20 5 -19 6 -17 4 -16 4 -14 3 -10 3 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 -5 9 -5 7 -2 6 -3 3 -3 2 -2 1 0 -1 2 -1 3 -3 4 -3 7 -3 7 -2 9 -1 10 0 12 1 11 2 10 2 11 4 9 5 8 4 8 2 5 1 5 -1 2 -5 0 -8 0,0 0 -10 12 -11 14 -11 15 -10 16 -8 16 -7 17 -6 15 -4 13 -4 10 -4 8 -3 5 -3 2 -5 -1 -6 -4 -8 -6 -10 -8 -12 -10 -13 -10 -13 -10 -14 -11 -15 -9 -14 -9 -13 -8 -12 -7 -9 -6 -7 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -15 1 -15 2 -13 3 -11 4 -8 5 -5 6 -2 7 1 8 4 9 6 11 7 12 9 13 10 14 9 14 8 14 7 14 6 14 5 11 3 10 3 7 2 4 2 1 3 -2 3 -5 6 -7 8
25873970,7E:8A:AE:D6:C8:CD,40880,-9.60,0 0 -12 -6 -18 -7 -16 -7 -15 -9 -14 -9 -15 -7 -13 -7 -13 -5 -15 -5 -16 -5 -17 -6 -17 -7 -16 -6 -17 -6 -15 -6 -14 -5 -17 -5 -16 -5 -19 -7 -17 -7 -15 -6 -14 -7 -16 -8 -14 -6 -15 -7 -15 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 -7 -2 -11 0 -7 -2 -6 -2 -7 -1 -7 -4 -6 -5 -6 -4 -7 -6 -6 -4 -8 -5 -8 -3 -6 -5 -4 -7 -7 -6 -6 -9 -6 -9 -6 -8 -5 -12 -7 -10 -6 -11 -4 -12 -6 -11 -7 -13 -7 -13 -8,0 0 8 8 10 11 9 10 8 8 9 9 10 7 8 8 8 10 11 9 11 7 9 9 8 8 9 6 10 5 10 5 11 7 10 5 11 6 11 5 10 6 12 7 12 6 13 5 11 8 9 8 8 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 12 4 14 6 13 4 15 3 14 4 15 3 15 0 15 0 15 2 14 0 14 0 12 1 14 1 14 -1 11 1 12 0 10 3 13 3 9 5 11 5 11 5 8 3 10 6 7 6 11 5 10
25930170,7E:8A:AE:D6:C8:CD,40896,-69.50,0 0 6 8 6 10 8 13 10 14 10 16 8 17 7 15 7 13 7 11 6 10 4 6 4 3 3 0 1 -6 0 -8 -1 -13 -1 -17 -1 -17 0 -22 2 -24 6 -23 6 -22 6 -19 6 -17 6 -13 5 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 2 6 2 5 1 2 -4 2 -4 1 -5 1 -6 1 -7 -2 -8 -3 -9 -3 -8 -4 -9 -4 -8 -5 -7 -8 -6 -9 -7 -10 -7 -11 -6 -10 -3 -11 -2 -11 -3 -10 -2 -7 -1 -4 2 -4 1 0 4,0 0 2 -21 1 -20 2 -20 0 -19 -2 -18 -3 -16 -3 -12 -3 -10 -2 -7 -2 -3 -3 1 -1 4 -1 7 0 9 2 11 3 14 4 15 4 16 5 15 6 15 6 14 6 12 5 10 4 8 3 5 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 -11 8 -9 8 -6 6 -2 5 2 2 6 0 9 -3 12 -5 14 -8 16 -9 17 -10 17 -11 17 -11 17 -10 15 -9 14 -7 11 -6 9 -3 7 -3 3 -1 0 1 -4 1 -8 2 -11 3 -14 2 -17
25976624,7E:8A:AE:D6:C8:CD,40912,-14.74,0 0 0 -5 5 -14 4 -14 3 -12 7 -8 6 -12 4 -11 3 -14 -1 -10 4 -13 1 -19 2 -13 2 -19 4 -14 2 -14 -2 -13 -4 -11 -2 -16 -1 -19 -4 -17 -5 -16 5 -13 -2 -16 -2 -20 -3 -14 -3 -18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 17 -14 15 -19 12 -19 16 -12 10 -17 9 -16 9 -14 14 -12 13 -9 7 -11 11 -13 5 -7 8 -4 4 -9 3 -9 -1 -2 -1 -2 5 -5 -1 2 -1 -7 -2 -3 -2 3 -1 2 -6 3 -5 1 -2,0 0 -13 2 -14 3 -13 3 -12 3 -11 3 -12 3 -11 3 -11 4 -12 5 -10 4 -11 4 -11 4 -9 5 -10 5 -11 5 -9 5 -10 5 -10 5 -10 5 -9 5 -9 4 -9 4 -9 4 -9 3 -8 3 -8 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -14 4 -15 4 -14 4 -16 4 -16 3 -17 3 -17 2 -17 1 -17 0 -16 -1 -17 0 -17 0 -16 -1 -15 -1 -15 0 -15 0 -14 1 -14 1 -15 1 -14 1 -15 1 -15 0 -14 1 -12 2 -14 2 -15 2
26028754,7E:8A:AE:D6:C8:CD,40928,-37.01,0 0 8 -3 6 -10 4 -12 7 -10 6 -12 6 -15 5 -12 4 -15 5 -15 3 -15 4 -12 1 -12 -1 -8 -3 -10 -4 -10 -7 -8 -10 -7 -11 -6 -14 -9 -14 -11 -14 -9 -17 -8 -18 -12 -14 -11 -12 -11 -11 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 -3 -6 -3 0 -2 4 0 5 4 7 9 7 10 5 13 4 16 1 14 -3 17 -1 15 -1 10 -1 10 0 6 3 4 4 2 8 -1 9 -2 14 0 15 0 16 0 16 0 13 2 14 3 13 1,0 0 18 -3 20 -5 17 -6 18 -6 14 -6 13 -7 8 -6 7 -5 3 -3 -1 -2 -3 0 -6 3 -7 5 -7 9 -8 11 -8 12 -9 16 -7 15 -8 14 -6 15 -4 13 -3 13 -2 9 -2 7 -1 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 13 2 12 0 11 -3 8 -5 5 -6 1 -9 -1 -12 -6 -14 -7 -15 -11 -15 -13 -17 -14 -17 -14 -16 -13 -15 -12 -14 -11 -12 -8 -10 -7 -7 -5 -3 -5 0 -3 4 -3 9 -1 12 -2 16 -2 18 -2
26088393,7E:8A:AE:D6:C8:CD,40944,12.24,0 0 -13 3 -14 7 -13 5 -11 5 -11 5 -10 6 -10 5 -10 7 -9 7 -9 7 -8 6 -9 6 -8 7 -7 8 -8 10 -7 10 -7 10 -7 10 -7 9 -9 9 -8 9 -6 9 -7 8 -9 7 -7 7 -9 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 6 -10 5 -10 5 -9 5 -13 4 -11 5 -13 4 -12 3 -12 3 -11 3 -13 3 -12 2 -12 4 -13 3 -12 2 -13 3 -13 2 -13 4 -11 4 -14 6 -14 6 -15 4 -13 6 -16 5 -13 6 -15 3,0 0 -11 -3 -13 -2 -13 -4 -11 -2 -12 -2 -10 -1 -10 -2 -11 0 -10 -1 -10 0 -10 0 -8 1 -7 0 -8 2 -9 2 -8 2 -9 3 -9 2 -8 1 -7 2 -6 1 -7 2 -6 3 -7 2 -6 2 -6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 -2 -17 -3 -18 -4 -18 -4 -16 -6 -18 -6 -18 -6 -18 -6 -18 -7 -19 -8 -18 -8 -17 -8 -17 -8 -16 -8 -16 -7 -15 -8 -15 -6 -16 -6 -15 -5 -16 -5 -16 -5 -15 -5 -15 -4 -15 -4 -13 -5 -13 -4
26172803,7E:8A:AE:D6:C8:CD,40960,-90.00,0 0 10 9 8 10 7 10 7 10 7 11 7 12 8 11 9 11 9 11 9 10 10 8 10 7 9 7 9 5 8 6 8 6 7 8 6 10 6 10 7 11 7 11 7 11 8 11 9 11 9 10 8 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 1 8 2 8 3 10 5 10 6 10 7 11 8 11 7 12 7 12 7 11 7 11 7 10 7 10 7 8 8 7 9 7 9 8 10 8 10 9 11 11 11 12 10 11 9 12 10 11 10 12 9,0 0 -21 -6 -20 -4 -19 -4 -16 -2 -12 -1 -9 2 -5 2 -2 2 2 3 6 1 9 0 12 -1 12 -3 15 -4 14 -6 15 -8 15 -8 14 -9 11 -8 9 -8 7 -7 4 -7 2 -5 -1 -4 -5 -2 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 -14 -3 -11 -1 -10 2 -7 6 -2 9 1 11 5 13 8 15 11 16 13 16 15 16 18 16 17 14 16 13 14 9 11 7 9 5 6 0 4 -3 1 -7 -2 -11 -4 -15 -5 -17 -6 -21 -8 -22 -8
26227981,7E:8A:AE:D6:C8:CD,40976,-68.95,0 0 -12 5 -13 6 -13 6 -12 4 -11 5 -12 8 -11 5 -11 6 -10 7 -10 6 -10 6 -9 7 -9 7 -9 9 -7 9 -8 9 -9 10 -10 9 -9 10 -8 8 -8 8 -8 8 -9 8 -9 8 -8 8 -9 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 5 -10 6 -11 5 -12 7 -12 5 -12 5 -12 4 -14 5 -14 4 -14 4 -13 3 -13 4 -14 4 -14 4 -14 3 -14 4 -12 4 -13 5 -12 5 -14 6 -15 6 -14 5 -13 4 -12 5 -13 5 -13 4,0 0 12 0 13 -2 11 -2 12 -2 10 -3 11 -3 9 -3 10 -3 9 -3 9 -3 8 -4 8 -4 7 -4 7 -5 7 -5 7 -6 8 -5 8 -5 7 -4 8 -4 7 -4 8 -5 7 -4 6 -4 6 -3 7 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 -4 16 -3 17 -2 17 -1 18 -2 16 -1 17 -1 17 1 18 1 16 1 16 2 17 1 17 2 16 2 15 1 17 1 14 1 15 1 14 0 14 -1 15 0 14 0 13 0 14 -1 14 -1 13 -1
70050947,7E:8A:AE:D6:C8:CD,44912,38.41,0 0 -1 -19 -2 -19 -2 -16 -1 -13 0 -11 2 -9 3 -8 6 -8 8 -8 9 -10 11 -11 11 -12 10 -14 11 -15 9 -15 8 -16 7 -16 6 -15 5 -13 5 -10 5 -8 5 -6 7 -4 8 -2 9 -1 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -2 -6 -4 -5 -6 -5 -9 -4 -11 -4 -14 -5 -16 -6 -18 -7 -18 -8 -18 -10 -17 -10 -17 -10 -15 -9 -12 -8 -11 -6 -10 -4 -9 -1 -9 1 -10 3 -12 4 -13 5 -16 5 -16 4 -19 3 -21 1 -22,0 0 -20 -1 -18 1 -14 0 -11 0 -7 -1 -4 -3 0 -4 4 -6 6 -9 9 -11 11 -14 12 -15 12 -16 12 -18 11 -18 10 -17 10 -17 9 -14 8 -12 6 -8 5 -5 4 -1 3 2 2 6 1 9 -1 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -1 2 2 3 5 5 8 6 11 6 13 7 15 8 16 9 17 8 16 8 15 8 14 7 12 6 9 4 6 1 4 -2 2 -4 -1 -7 -2 -11 -3 -14 -4 -17 -4 -19 -4 -21 -3 -23 -2 -23 -1
