timestamp,mac,seq_ctrl,aoa,IQ_master,IQ_worker
16667654,7E:8A:AE:D6:C8:CD,21552,42.99,0 0 8 14 9 14 8 15 8 14 8 14 8 13 9 13 9 13 10 13 10 14 11 14 9 13 10 12 11 13 10 12 12 12 12 14 12 14 11 14 10 14 10 14 10 13 10 13 10 13 10 13 8 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 3 4 3 5 4 5 5 4 7 5 7 4 7 3 7 4 7 4 7 5 7 5 9 4 9 4 9 4 10 5 9 5 9 5 9 7 10 7 11 6 13 6 13 5 11 5 12 8 13 10 13,0 0 -15 2 -17 3 -17 2 -17 1 -16 1 -16 0 -14 2 -13 2 -15 4 -15 4 -16 4 -16 4 -15 3 -15 4 -14 3 -15 4 -16 5 -16 5 -16 5 -16 3 -16 3 -15 2 -15 2 -14 3 -14 2 -14 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 -1 -9 -2 -9 -2 -9 -1 -10 -2 -11 -2 -12 -2 -12 -4 -12 -3 -11 -4 -11 -2 -11 -2 -11 -2 -12 -2 -12 -2 -13 -3 -12 -3 -11 -2 -11 -1 -13 0 -14 1 -15 1 -13 -1 -14 0 -15 0 -14 1
17130988,7E:8A:AE:D6:C8:CD,21600,-26.10,0 0 9 7 8 8 6 10 3 11 2 11 4 14 5 15 6 16 9 17 8 16 10 16 10 13 11 11 11 10 9 9 8 10 7 11 5 11 3 14 2 15 2 14 1 16 1 18 3 18 2 18 1 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -4 6 -2 9 -1 10 0 11 1 11 1 11 1 11 0 13 0 11 0 11 -2 9 -2 6 2 5 3 3 4 5 4 3 6 7 7 7 8 9 12 11 12 11 11 11 9 12 7 13 4 13 4,0 0 9 -4 12 -4 13 -3 15 -3 14 -3 15 -4 14 -5 13 -6 14 -7 13 -7 13 -7 12 -6 11 -5 11 -5 10 -4 11 -4 13 -4 13 -3 14 -3 15 -2 14 -2 14 -2 14 -3 12 -3 12 -2 12 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 -4 5 -5 5 -6 5 -7 5 -7 5 -7 6 -7 5 -5 5 -4 4 -4 5 -3 6 -2 8 -2 9 -3 9 -2 11 -2 11 -3 11 -4 10 -6 11 -8 11 -8 11 -8 10 -6 9 -6 9 -5 9 -4
17183761,7E:8A:AE:D6:C8:CD,21616,-37.05,0 0 7 12 7 14 6 13 6 13 6 13 7 12 8 13 8 13 9 14 8 13 9 13 8 12 9 11 10 11 11 11 11 12 13 13 11 13 12 12 10 12 11 11 11 12 11 12 11 13 11 13 10 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 4 6 4 7 5 6 5 4 7 5 7 4 6 3 6 4 7 4 6 4 8 3 9 2 9 2 9 2 8 4 8 4 8 5 8 4 9 5 11 4 11 3 11 3 9 5 10 6 11 7 12,0 0 11 -14 12 -14 13 -13 13 -13 12 -11 12 -12 10 -13 10 -12 11 -13 11 -14 12 -15 11 -14 10 -13 10 -14 10 -14 9 -14 10 -16 11 -15 11 -15 12 -14 11 -12 10 -12 10 -13 10 -12 10 -12 11 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -4 3 -4 4 -5 4 -6 5 -6 6 -6 8 -6 8 -5 7 -6 7 -5 8 -6 7 -8 9 -8 8 -8 10 -7 10 -7 9 -7 9 -7 8 -8 9 -10 10 -10 11 -10 11 -10 11 -9 10 -10 10 -11
17235561,7E:8A:AE:D6:C8:CD,21632,23.87,0 0 11 8 8 9 6 9 4 10 3 11 5 13 6 14 5 16 7 17 10 17 10 16 10 14 13 11 13 11 13 11 12 11 11 12 8 13 5 13 4 14 3 15 5 17 4 17 5 19 5 18 4 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 -3 7 0 7 1 9 4 10 6 10 7 11 6 11 4 12 3 12 3 13 2 11 3 8 4 5 3 4 4 2 5 3 7 4 7 5 10 7 13 8 14 8 12 9 11 11 9 14 8 15 8,0 0 -4 9 -8 11 -11 10 -12 9 -12 10 -12 11 -11 12 -10 12 -10 14 -9 15 -10 15 -8 12 -7 12 -7 11 -7 10 -7 11 -9 12 -10 10 -12 10 -13 10 -13 9 -13 10 -12 10 -13 9 -12 9 -12 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 6 -3 6 -1 8 0 9 0 10 0 10 0 9 -1 7 -1 7 -1 5 -1 5 -3 5 -4 5 -7 6 -9 7 -10 8 -9 8 -8 10 -6 11 -6 14 -6 15 -6 14 -6 12 -4 10 -4 9 -3 9
17966288,7E:8A:AE:D6:C8:CD,0,-32.43,0 0 4 14 5 15 4 16 3 16 3 14 3 15 3 14 3 14 4 14 5 14 6 14 5 15 5 14 4 15 4 14 5 14 5 15 4 15 3 15 2 16 2 15 1 14 2 14 2 13 1 13 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -1 12 0 10 0 11 -1 12 0 12 -1 12 -2 12 -2 11 -1 10 -1 10 0 9 -1 11 0 11 -1 12 -1 12 -1 11 0 10 1 10 2 12 2 12 2 13 1 12 2 13 4 13 4 13,0 0 10 -1 13 -4 13 -4 13 -5 12 -4 13 -4 12 -4 10 -3 10 -5 10 -7 11 -7 11 -7 10 -6 10 -8 10 -7 9 -6 9 -8 9 -7 10 -7 12 -9 11 -7 11 -6 11 -7 9 -6 9 -6 9 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 -1 17 2 17 3 15 3 15 3 15 3 17 3 16 4 16 5 15 5 16 4 15 6 14 4 13 3 14 3 16 3 14 3 14 4 12 1 13 1 12 1 14 0 14 0 13 -1 15 0 13 0
18020574,7E:8A:AE:D6:C8:CD,21664,61.27,0 0 9 -11 10 -13 10 -15 9 -14 9 -14 7 -14 6 -13 5 -12 5 -12 5 -10 6 -10 7 -9 8 -8 9 -8 9 -7 11 -9 11 -10 12 -11 12 -11 11 -12 11 -11 9 -10 7 -10 7 -9 6 -7 6 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -13 2 -13 2 -11 2 -12 3 -10 3 -10 5 -9 6 -8 7 -9 8 -8 8 -9 9 -11 8 -11 8 -11 8 -12 7 -13 6 -12 5 -11 4 -11 3 -11 4 -11 4 -11 6 -8 7 -8 8 -9 9 -9,0 0 -5 13 -4 15 -1 16 -1 16 1 13 2 14 3 11 1 8 1 8 1 7 0 7 -1 8 -4 8 -4 10 -4 10 -4 11 -3 11 -1 12 0 13 1 13 1 11 0 11 1 9 1 7 -1 6 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 16 6 16 5 15 4 15 1 13 0 12 -1 14 -3 15 -5 17 -6 17 -8 18 -7 16 -5 17 -3 17 -2 17 -1 18 -1 16 -1 13 -1 12 -1 11 -1 10 -2 10 -4 9 -5 11 -7 13 -9 14
18051340,7E:8A:AE:D6:C8:CD,21664,-23.79,0 0 -5 -14 -7 -16 -8 -17 -8 -16 -8 -15 -9 -15 -8 -13 -8 -10 -8 -11 -7 -11 -6 -11 -4 -12 -3 -11 -3 -12 -2 -13 -3 -14 -3 -16 -5 -16 -5 -16 -5 -16 -5 -15 -5 -14 -5 -12 -5 -10 -4 -9 -3 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 -9 -9 -8 -9 -8 -9 -8 -7 -8 -7 -8 -7 -9 -5 -10 -5 -12 -4 -11 -4 -12 -4 -13 -5 -13 -7 -12 -6 -13 -8 -13 -8 -11 -7 -10 -8 -10 -8 -9 -7 -9 -6 -9 -5 -10 -5 -10 -4 -11 -5 -12,0 0 -14 -3 -16 1 -17 2 -17 4 -14 4 -14 4 -11 2 -9 2 -8 3 -7 2 -7 1 -8 0 -9 -1 -10 -2 -11 -2 -12 -1 -12 -1 -13 1 -13 2 -13 3 -12 2 -12 3 -9 2 -7 2 -6 2 -5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -14 12 -14 11 -13 9 -13 7 -13 5 -13 3 -14 4 -16 1 -18 0 -18 -1 -18 -2 -18 -1 -19 1 -19 2 -17 3 -19 4 -16 3 -14 2 -11 2 -12 2 -10 0 -11 0 -11 -2 -12 -2 -15 -4 -16 -4
19788259,7E:8A:AE:D6:C8:CD,21728,35.02,0 0 9 -3 11 -8 14 -11 17 -10 14 -12 13 -12 10 -16 9 -15 9 -14 8 -15 10 -11 9 -5 7 -2 6 1 9 0 8 4 14 5 18 8 20 10 18 11 19 12 18 11 18 11 18 9 15 10 12 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 -11 -8 -11 -5 -9 -2 -6 -3 -3 0 -4 3 -8 8 -9 11 -9 12 -8 8 -8 8 -8 7 -11 6 -12 4 -15 2 -15 0 -12 0 -10 -3 -9 -6 -9 -3 -7 -3 -6 1 -6 1 0 6 2 6 1,0 0 0 13 4 15 6 15 7 17 7 15 7 14 8 11 7 9 7 7 7 6 6 8 2 8 -1 8 -3 11 -4 10 -4 12 -4 15 -4 16 -4 18 -5 18 -4 17 -4 16 -3 14 -3 11 -3 10 -4 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 -2 15 0 12 -1 10 1 8 2 7 3 6 6 5 9 6 11 4 13 5 14 6 15 8 13 11 12 12 11 12 11 11 9 10 7 8 5 7 3 7 3 6 4 3 5 2 9 -1 11 -1 14
19818201,7E:8A:AE:D6:C8:CD,21728,7.72,0 0 -1 9 3 14 4 17 4 18 5 16 8 15 8 14 9 12 10 13 9 12 5 11 2 9 -1 6 -3 6 -5 7 -7 9 -10 10 -12 12 -15 13 -16 15 -15 13 -16 15 -14 14 -13 14 -13 11 -14 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 -7 10 -5 7 -3 6 0 4 -1 5 1 3 2 4 7 3 8 3 11 3 11 5 10 7 7 10 9 10 7 12 7 9 5 8 1 8 0 8 -2 6 -3 4 0 2 1 -1 4 -3 4 -3 5,0 0 -6 11 -6 14 -4 16 -4 16 -3 15 -1 15 1 13 1 11 2 10 1 9 -1 9 -2 8 -5 7 -8 7 -9 6 -10 7 -11 10 -12 12 -12 12 -13 13 -12 12 -11 11 -10 10 -8 9 -7 7 -8 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 6 11 7 10 7 7 7 5 6 3 6 1 9 -1 10 -2 12 -4 13 -4 14 -3 15 -1 14 1 15 3 15 4 16 4 13 3 11 3 8 4 7 3 6 2 6 -1 7 -4 9 -7 9 -8 9
19906739,7E:8A:AE:D6:C8:CD,21760,11.01,0 0 9 4 15 4 16 6 18 6 17 5 16 2 16 0 15 -1 13 -1 13 1 11 2 8 4 3 6 2 8 1 10 1 11 3 15 2 18 1 20 1 20 1 20 1 18 3 17 2 14 1 13 -1 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -14 0 -11 0 -9 0 -7 0 -4 1 -4 5 -4 9 -2 10 -2 11 1 11 -1 12 -1 11 -4 12 -6 12 -7 12 -8 9 -7 7 -7 4 -7 3 -8 2 -7 3 -4 3 -1 3 2 3 4 3 5,0 0 -14 -3 -17 -1 -19 1 -19 1 -18 2 -17 3 -14 4 -11 5 -11 5 -9 4 -11 2 -9 -2 -10 -5 -10 -8 -10 -9 -10 -10 -14 -10 -15 -9 -17 -9 -18 -9 -16 -9 -14 -8 -12 -6 -10 -5 -9 -5 -6 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 15 -5 13 -5 11 -5 8 -6 7 -6 5 -8 4 -11 3 -13 1 -15 0 -16 0 -16 1 -16 3 -15 4 -15 6 -15 8 -13 8 -11 7 -8 6 -6 5 -5 4 -6 4 -8 0 -9 -2 -12 -5 -13 -5
19962291,7E:8A:AE:D6:C8:CD,17680,-44.44,0 0 -5 7 -8 13 -9 15 -9 12 -9 12 -8 12 -6 12 -4 13 -5 15 -6 16 -8 17 -8 15 -8 14 -7 15 -6 13 -5 15 -6 17 -6 17 -8 17 -9 16 -8 15 -8 14 -7 14 -6 14 -7 14 -8 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 -2 -14 -2 -14 -3 -14 -2 -12 -1 -12 -1 -15 -3 -13 -3 -14 -4 -13 -5 -11 -3 -9 -1 -11 0 -11 1 -12 3 -11 2 -11 1 -10 -1 -8 1 -8 5 -9 7 -9 10 -10 8 -10 7 -11 5 -8 5,0 0 11 2 12 1 14 2 15 2 14 2 14 2 12 2 11 1 12 0 13 -1 14 -1 15 -1 14 1 14 0 13 0 13 0 13 0 14 -1 15 0 14 1 14 1 13 2 12 2 11 2 10 1 11 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 9 10 11 9 11 9 11 9 11 8 9 9 10 9 10 9 12 7 12 8 11 7 9 8 8 8 9 8 8 10 8 9 8 7 8 8 7 8 7 9 4 11 4 12 4 12 6 12 6 12 6
20013985,7E:8A:AE:D6:C8:CD,21792,-71.44,0 0 3 -11 2 -15 2 -18 3 -18 0 -18 0 -18 -2 -16 -3 -15 -4 -14 -2 -13 0 -11 3 -7 4 -4 7 -3 8 -2 10 -3 14 -5 15 -5 17 -5 19 -4 18 -5 16 -6 15 -7 14 -5 12 -6 10 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 7 -11 5 -9 2 -7 1 -6 0 -5 -2 -7 -5 -6 -8 -5 -10 -5 -13 -5 -14 -6 -12 -8 -12 -10 -11 -11 -11 -13 -11 -10 -10 -9 -6 -9 -2 -8 -2 -7 -1 -5 -3 -2 -3 0 -6 3 -6 6 -7,0 0 -7 11 -7 14 -5 17 -5 18 -4 17 -3 16 -2 14 0 12 0 11 0 8 -2 9 -5 7 -7 5 -11 5 -12 4 -12 5 -14 6 -15 7 -16 9 -16 9 -15 9 -13 8 -11 7 -10 5 -9 4 -7 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 5 13 6 11 6 9 6 6 5 3 6 2 7 0 10 -2 13 -3 15 -5 17 -3 16 -1 15 1 15 3 15 5 15 5 14 4 11 4 8 4 5 4 4 2 3 -1 4 -4 6 -7 8 -10 8
