timestamp,mac,seq_ctrl,aoa,master_rssi,worker_rssi,IQ_master,IQ_worker
159469539,7E:8A:AE:D6:C8:CD,48688,-90.00,-85,-90,0 0 1 -12 1 -9 1 -6 1 -4 3 -2 5 1 9 -1 12 3 14 -1 18 -4 17 -5 17 -5 14 -5 13 -5 8 -3 9 -6 8 -4 5 -4 2 0 4 4 2 4 0 9 3 8 3 11 2 12 2 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -5 -8 -6 -7 -9 -7 -14 -5 -16 -8 -14 -8 -17 -7 -20 -7 -17 -10 -15 -6 -13 -7 -14 -4 -11 -5 -10 -2 -8 0 -7 0 -7 5 -8 4 -9 8 -12 6 -13 8 -18 8 -17 6 -14 7 -18 4 -15,0 0 -1 4 -8 12 -7 11 -1 10 -3 10 0 11 4 4 10 4 10 10 8 6 12 4 12 6 9 5 8 -4 8 0 5 -5 7 4 -1 1 -3 6 1 12 -3 19 -13 19 -10 14 -11 16 -10 21 -3 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 -13 14 -13 16 -16 13 -8 15 -12 9 -6 10 -7 14 -1 15 3 6 10 15 6 7 3 -1 8 4 13 4 8 11 8 3 8 12 10 7 3 8 1 14 -2 6 2 6 1 6 -1 0 0 -4 5
164030728,7E:8A:AE:D6:C8:CD,49472,-90.00,-85,-82,0 0 -5 5 -11 2 -8 0 -8 -3 -8 -7 -10 -7 -10 -5 -13 -7 -14 -5 -15 -4 -14 -5 -12 -2 -13 1 -9 1 -10 0 -8 3 -9 0 -6 -4 -3 -3 -5 -6 -4 -9 -5 -10 -7 -12 -6 -12 -10 -10 -10 -13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 11 -4 14 -7 13 -8 15 -11 14 -10 17 -9 18 -13 17 -11 14 -6 12 -6 12 -6 9 -8 7 -7 4 -10 0 -11 2 -11 -1 -15 0 -13 -1 -17 4 -16 3 -16 3 -15 7 -18 8 -13 9 -12 8,0 0 11 -1 14 -1 15 -1 16 -3 16 -1 15 -5 14 -3 13 -5 12 -4 12 -5 12 -4 11 -2 11 -3 11 -1 9 0 11 -1 12 -2 14 -1 14 -1 14 0 14 -2 13 -2 11 0 11 -2 9 1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 -7 8 -8 9 -6 8 -8 9 -8 6 -7 6 -5 9 -4 8 -4 7 -3 8 -1 9 -3 13 -4 11 -3 11 -2 14 -5 12 -6 12 -7 13 -9 11 -10 13 -8 13 -7 12 -6 9 -3 9 -5 11 -3
164063695,7E:8A:AE:D6:C8:CD,49472,-39.21,-85,-82,0 0 3 -7 4 -7 7 -5 5 -1 8 -2 9 0 10 -1 14 -3 14 -4 12 -3 12 -5 12 -5 8 -6 8 -9 6 -5 6 -8 4 -5 3 -1 4 1 5 1 3 4 9 4 10 4 11 2 11 5 10 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 -8 -3 -15 -3 -17 -1 -18 -1 -17 1 -18 1 -19 0 -19 -3 -17 2 -16 2 -17 0 -11 1 -12 3 -8 3 -4 8 -5 8 -8 7 -8 9 -10 11 -10 12 -14 10 -12 7 -13 6 -14 7 -16 5 -15,0 0 -12 -7 -13 -8 -15 -11 -14 -9 -13 -6 -16 -5 -12 -8 -15 -7 -13 -6 -12 -6 -10 -7 -10 -6 -10 -5 -9 -7 -11 -5 -10 -7 -12 -7 -10 -8 -12 -9 -10 -10 -9 -7 -11 -6 -13 -7 -8 -5 -8 -5 -8 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 0 -11 0 -13 0 -11 -1 -14 1 -9 -1 -10 0 -8 -2 -8 -3 -9 -3 -6 -5 -8 -9 -8 -7 -10 -7 -11 -7 -12 -7 -14 -5 -15 -4 -12 -3 -14 -1 -16 -3 -14 -2 -13 -2 -11 -3 -12 -4 -14 -5
167747173,7E:8A:AE:D6:C8:CD,50064,-41.40,-84,-86,0 0 -15 12 -11 11 -10 9 -6 9 -2 4 -5 2 -6 -1 -8 -3 -10 -3 -12 -7 -12 -7 -17 -8 -16 -5 -18 -3 -17 -4 -17 -1 -16 1 -13 1 -10 4 -8 1 -6 1 -1 -3 -1 -3 0 -7 2 -6 2 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 8 6 9 3 11 -3 13 -3 13 -4 16 -5 17 -6 17 -6 22 -6 20 -5 18 -4 17 -6 17 -4 14 -3 11 -2 12 -6 8 -10 6 -9 3 -13 4 -15 4 -17 6 -17 7 -16 9 -19 10 -16 11,0 0 13 15 13 9 8 9 8 3 5 4 1 1 -2 -2 -5 -4 -6 -1 -14 -5 -13 -5 -13 -4 -18 -1 -18 4 -15 5 -11 5 -14 5 -11 4 -9 6 -10 3 -2 5 -4 4 2 1 0 1 2 1 7 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 -3 -6 -8 -5 -11 -1 -16 -1 -16 0 -17 4 -20 4 -22 5 -25 7 -19 7 -26 8 -19 5 -15 6 -10 4 -11 4 -6 7 1 6 -1 6 9 1 13 6 13 5 12 10 18 12 16 15 21 14 17
167883428,7E:8A:AE:D6:C8:CD,50080,8.48,-84,-84,0 0 -10 12 -10 12 -5 10 -6 5 -5 2 -6 2 -3 -3 -7 -6 -8 -9 -11 -11 -15 -10 -17 -12 -13 -10 -15 -8 -17 -8 -17 -6 -16 -3 -13 -4 -8 -3 -6 -2 -3 -4 0 -2 4 -5 4 -7 8 -5 9 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 -1 8 5 7 8 4 11 7 11 5 17 7 16 6 18 6 18 7 16 7 16 7 14 7 14 3 14 4 11 0 8 -2 7 -6 6 -10 6 -11 9 -13 6 -15 10 -15 10 -14 11 -16 13 -11 16,0 0 -11 6 -10 4 -7 5 -4 1 -3 -4 1 -8 0 -11 -2 -13 0 -12 1 -16 -3 -18 -6 -19 -5 -17 -6 -17 -8 -15 -9 -13 -7 -7 -3 -7 -3 -3 0 -3 2 1 5 1 6 0 7 2 7 1 12 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 4 6 5 7 7 8 12 5 14 7 16 8 20 4 20 4 20 5 17 5 17 3 15 3 13 -1 10 -2 7 -4 7 -7 4 -11 1 -14 2 -18 0 -18 1 -20 3 -21 3 -22 6 -21 6 -20 9
167924516,7E:8A:AE:D6:C8:CD,50096,54.19,-85,-85,0 0 -9 14 -7 15 -4 7 -3 11 -2 6 -3 1 -2 -2 -3 -4 -3 -8 -7 -13 -9 -14 -9 -18 -12 -12 -14 -19 -13 -11 -11 -12 -12 -13 -10 -9 -8 -7 -5 -3 -3 -3 -1 -2 4 -1 5 1 9 3 8 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -8 5 -4 6 -5 8 0 11 1 13 2 15 5 14 7 17 6 15 5 18 7 13 6 13 6 10 7 8 4 6 4 2 5 -2 3 -3 5 -11 8 -9 10 -14 12 -12 11 -13 15 -11 16 -10 16,0 0 1 -12 -4 -10 -1 -4 1 -2 -1 2 -1 7 0 10 2 14 2 19 4 19 5 21 3 20 6 19 2 17 6 12 3 12 6 9 5 4 -1 -1 -1 -5 -1 -6 1 -9 -4 -11 -4 -14 -1 -13 -3 -15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 -1 6 -4 5 -4 14 -7 14 -8 15 -12 20 -13 18 -13 17 -11 14 -11 12 -12 10 -11 7 -6 2 -3 -1 1 -4 0 -9 3 -12 3 -16 4 -19 3 -21 3 -21 3 -21 4 -19 0 -20 1 -21
168057351,7E:8A:AE:D6:C8:CD,50112,-57.71,-81,-86,0 0 4 -20 1 -19 1 -17 -1 -15 -2 -12 0 -11 1 -7 5 -8 7 -7 8 -6 11 -7 12 -9 11 -10 13 -12 12 -13 10 -13 9 -13 7 -13 4 -12 3 -11 3 -8 2 -7 3 -4 2 -1 3 2 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 -6 -9 -10 -9 -9 -6 -10 -5 -13 -6 -14 -3 -16 -3 -18 -5 -20 -4 -17 -5 -20 -4 -20 -6 -22 -5 -17 -5 -15 -4 -15 -2 -14 -2 -13 1 -11 3 -10 5 -14 4 -15 5 -14 6 -17 6 -18 6 -20,0 0 -2 20 -1 20 1 19 -3 17 -1 10 -1 6 2 3 3 -1 -2 -3 -5 -8 -3 -10 -7 -15 -10 -11 -8 -19 -12 -17 -11 -14 -12 -11 -15 -9 -9 -11 -12 -7 -8 -9 -8 -3 -6 0 -5 -1 -3 3 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 -6 -6 -7 -7 -9 3 -9 8 -13 11 -8 12 -12 15 -13 17 -10 17 -14 17 -13 16 -10 16 -11 12 -9 11 -6 8 -4 4 -2 2 1 2 1 -1 6 0 6 -2 12 -5 15 -3 18 -4 18 -4 24
168100166,7E:8A:AE:D6:C8:CD,50128,-90.00,-81,-86,0 0 7 17 7 16 8 14 7 9 7 9 4 8 1 5 0 10 -1 7 -4 8 -3 9 -4 13 -6 14 -3 14 -5 14 -1 14 -1 14 2 10 1 12 2 12 3 7 -1 4 -2 2 0 -1 -2 3 -5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 5 8 6 10 9 7 7 7 10 4 11 8 14 9 17 9 14 8 15 10 16 11 17 9 17 9 12 11 9 7 11 6 11 3 11 6 11 1 11 -1 14 2 16 0 14 2 17 -2 19 2 20,0 0 17 -1 19 -7 13 -5 14 -3 13 -5 8 -2 2 -7 -2 -3 -1 0 -4 2 -7 7 -14 6 -13 7 -15 9 -12 8 -10 8 -11 7 -13 13 -12 11 -7 9 -8 12 -5 10 0 5 -3 6 1 1 2 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 6 -3 8 -3 7 -6 3 -10 0 -14 -5 -16 -2 -17 -4 -17 -4 -20 -4 -17 -10 -16 -12 -19 -11 -13 -7 -9 -7 -10 -5 -6 -4 -3 -5 -2 -2 3 0 9 -2 10 1 13 0 12 -2 16 -4 20 -1
168232817,7E:8A:AE:D6:C8:CD,50144,90.00,-86,-86,0 0 11 -15 7 -15 4 -13 3 -10 3 -5 0 -4 -3 -2 -3 3 -6 8 -6 9 -4 12 -7 15 -3 15 -6 15 -1 16 -3 17 -4 15 -3 13 -1 10 -1 11 0 4 2 4 3 -1 2 -4 4 -4 5 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 1 0 1 2 -4 5 -2 6 -7 5 -8 10 -11 9 -14 11 -12 12 -12 9 -14 9 -17 5 -11 8 -11 3 -10 2 -7 1 -2 -4 -3 -5 4 -5 2 -8 6 -14 8 -14 12 -13 12 -14 14 -17,0 0 10 10 13 7 5 2 2 0 -4 0 -8 -4 -9 -3 -9 -8 -14 -8 -18 -11 -21 -9 -23 -8 -22 -10 -20 -9 -17 -3 -14 -1 -14 -8 -11 -2 -5 -1 -2 -1 2 1 5 1 15 6 11 3 11 5 16 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 1 -5 0 -4 -3 -5 -7 -7 -13 -10 -11 -10 -15 -10 -13 -12 -17 -10 -18 -8 -14 -8 -15 -4 -13 -4 -2 2 -10 4 -5 5 2 8 3 7 6 12 8 11 11 21 13 14 9 15 14 18 14 17 13
168274303,7E:8A:AE:D6:C8:CD,50160,90.00,-85,-86,0 0 -7 -17 -8 -16 -6 -15 -4 -9 -2 -6 1 -3 2 -1 6 0 12 0 12 -1 17 0 16 -1 20 -4 19 -8 20 -8 16 -9 13 -9 14 -10 9 -8 5 -6 1 -3 -3 -6 -2 1 -4 4 -2 8 -5 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 8 -4 6 -6 3 -12 6 -13 4 -18 6 -19 1 -21 6 -19 4 -22 3 -23 5 -20 4 -17 1 -14 2 -13 1 -11 0 -9 -2 -7 -9 -3 -9 -3 -14 -5 -15 -3 -21 -2 -20 -2 -22 -4 -22 -5 -23,0 0 -14 -13 -13 -11 -9 -9 -9 -8 -1 -2 3 -2 7 -4 10 -1 14 1 16 1 16 -4 22 -4 19 -7 19 -6 18 -6 16 -5 13 -5 12 -5 11 -5 4 -3 4 1 0 1 -6 2 -4 6 -11 5 -9 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 -1 5 -1 6 0 9 -2 9 -4 13 -6 14 -5 17 -8 19 -4 16 -5 17 -7 14 -4 12 -3 8 -3 6 -5 1 -6 -2 -7 -6 -9 -11 -11 -9 -11 -16 -12 -16 -16 -17 -14 -20 -17 -20 -17 -16
