timestamp,mac,seq_ctrl,aoa,master_rssi,worker_rssi,IQ_master,IQ_worker
31275750,7E:8A:AE:D6:C8:CD,5872,-2.20,-77,-76,0 0 8 1 10 0 11 2 14 1 15 2 19 0 19 0 20 -1 18 -2 16 -4 12 -6 10 -5 7 -6 6 -3 5 1 2 3 2 8 1 10 1 12 4 14 6 15 5 15 6 14 7 12 6 10 5 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 7 -6 6 -7 4 -8 2 -7 2 -9 1 -11 -3 -10 -3 -9 -5 -7 -6 -7 -6 -6 -5 -4 -7 -3 -8 -1 -9 1 -11 2 -11 2 -12 1 -11 1 -15 1 -15 -1 -15 1 -13 1 -13 1 -11 3 -9,0 0 17 -6 18 -7 17 -7 16 -8 15 -8 14 -8 12 -7 9 -5 7 -2 6 -1 5 2 4 4 4 6 5 7 7 9 7 9 9 9 9 8 9 9 9 8 8 6 7 4 6 3 4 3 3 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 0 -12 1 -11 2 -10 2 -8 3 -7 4 -6 1 -4 0 -2 -4 0 -7 1 -9 1 -12 0 -16 -1 -17 -2 -19 -1 -20 -3 -17 -3 -17 -3 -14 -4 -13 -2 -12 0 -9 3 -7 5 -6 9 -7 12 -6
31311473,7E:8A:AE:D6:C8:CD,5888,9.48,-78,-76,0 0 -4 8 -9 6 -12 7 -12 8 -14 10 -17 14 -16 15 -14 16 -13 15 -11 14 -6 12 -3 11 -3 8 -5 5 -5 2 -6 -1 -9 -3 -10 -6 -12 -7 -15 -7 -17 -5 -18 -4 -17 -4 -16 -3 -12 0 -11 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -11 2 -10 4 -9 4 -7 4 -7 6 -6 10 -4 9 -4 9 -2 9 -1 7 0 7 2 6 2 6 4 5 6 5 6 5 8 4 10 6 10 9 11 9 11 9 11 8 11 7 10 6 9 2 9,0 0 -17 7 -20 9 -18 8 -16 10 -14 10 -14 11 -12 8 -9 6 -7 3 -7 1 -6 -1 -6 -4 -8 -5 -8 -8 -8 -8 -11 -7 -12 -8 -13 -8 -13 -6 -12 -6 -11 -4 -9 -4 -8 -1 -6 -2 -3 -3 -2 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 -2 11 -2 11 -3 9 -2 8 -3 6 -4 6 -2 5 0 2 4 0 7 -1 10 -1 12 0 15 0 17 1 18 2 19 3 17 4 15 3 13 3 12 3 11 0 9 -3 8 -7 6 -9 7 -13 7
35534095,7E:8A:AE:D6:C8:CD,6160,90.00,-86,-74,0 0 13 4 17 3 19 11 22 16 17 13 14 10 14 6 14 6 12 8 5 8 1 1 -1 -4 5 -9 0 -8 -1 -7 -9 -9 -9 -12 -12 -15 -6 -16 -5 -17 -5 -11 -9 -8 -9 -12 -5 -10 -1 -10 -2 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -2 4 -2 6 -5 3 -3 2 -2 0 -1 -1 -7 -1 -8 -3 -6 -5 -2 -6 -4 -9 -3 -12 -1 -15 -3 -13 -4 -10 -1 -11 0 -15 -2 -13 -1 -11 2 -6 1 -5 7 -2 8 1 8 2 9 8 8,0 0 6 18 7 19 7 15 8 13 9 10 9 8 6 6 5 5 3 3 1 1 0 3 -2 4 -2 6 -1 9 -1 10 -1 9 1 10 3 10 5 10 5 10 5 9 5 7 4 6 3 5 2 4 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 -10 12 -10 13 -10 11 -8 11 -7 9 -3 10 -1 10 2 12 6 11 7 13 9 15 10 16 11 17 9 19 8 19 8 16 7 15 6 12 5 10 6 8 6 6 9 4 9 2 11 4 14 5 16
43545169,7E:8A:AE:D6:C8:CD,22608,-19.64,-79,-78,0 0 9 2 10 3 9 2 8 1 10 -1 12 -2 15 -2 14 -2 12 -1 9 -1 6 -4 3 -5 4 -8 4 -9 7 -5 8 -4 7 -3 8 -4 8 -3 6 -6 7 -9 7 -11 10 -11 6 -7 7 -5 3 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 -7 20 -5 21 -4 22 -2 18 -2 14 -5 14 -5 15 -8 17 -5 15 -2 14 -1 10 4 10 4 12 3 12 3 15 3 17 2 17 2 17 1 16 -1 17 -2 12 -4 11 -7 9 -5 12 -4 11 -4,0 0 10 -10 10 -13 9 -11 10 -11 8 -11 6 -15 5 -16 5 -15 8 -14 10 -12 12 -9 9 -8 6 -6 4 -10 5 -11 6 -12 9 -12 8 -11 9 -10 5 -8 2 -5 3 -4 3 -7 -1 -7 2 -7 5 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 -4 -16 -1 -17 1 -13 1 -10 1 -6 -2 -5 -3 -6 1 -6 5 -9 7 -4 9 -9 11 -9 11 -10 8 -12 7 -15 7 -16 5 -19 5 -19 4 -18 4 -16 3 -14 2 -13 7 -11 6 -12 6 -10
43638726,7E:8A:AE:D6:C8:CD,6592,6.82,-82,-78,0 0 12 3 9 -3 8 -3 10 -7 9 -9 11 -9 11 -9 12 -5 5 -1 1 -4 1 -6 -3 -10 -1 -11 1 -14 0 -13 2 -11 2 -10 -2 -10 -5 -8 -6 -14 -7 -15 -5 -17 0 -19 -2 -15 -1 -11 -2 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13 11 12 9 14 8 13 5 12 7 7 11 8 12 9 12 12 10 11 11 16 8 9 8 8 10 5 11 4 14 5 14 5 14 6 13 6 10 6 11 1 12 -2 13 0 14 -5 15 -2 18 -2,0 0 13 3 16 3 12 2 14 1 13 0 15 -1 16 -4 14 -2 15 1 14 2 13 1 10 -3 11 -4 12 -6 15 -6 14 -5 15 -7 15 -2 10 -2 8 0 10 -5 7 -9 6 -7 11 -7 11 -5 11 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -1 8 1 8 4 8 3 5 6 4 3 6 2 9 -1 10 0 13 4 8 7 10 2 10 5 11 4 10 2 11 1 13 2 13 3 15 1 14 5 16 4 16 4 12 3 12 -1 14 1 19 0
43850420,7E:8A:AE:D6:C8:CD,6608,-40.67,-79,-77,0 0 -6 5 -5 8 -4 7 -5 7 -8 9 -12 9 -14 7 -17 7 -15 6 -11 7 -7 10 -6 14 -6 15 -8 17 -9 15 -9 11 -8 10 -8 8 -6 10 -6 11 -9 14 -10 14 -13 14 -11 10 -11 7 -8 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 3 -9 3 -13 2 -12 2 -9 2 -8 6 -8 10 -11 12 -12 11 -11 9 -8 3 -5 4 -3 3 -3 2 -3 2 -6 2 -10 3 -13 3 -13 2 -14 6 -12 8 -11 9 -10 13 -11 15 -11 16 -10 14,0 0 8 11 7 11 7 9 8 9 11 7 13 7 15 6 16 7 16 9 13 9 10 9 10 5 10 4 13 2 15 6 16 6 18 9 16 10 15 9 15 6 14 4 16 3 17 2 16 3 16 6 13 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 -3 9 -1 10 1 9 1 4 1 4 0 3 -3 3 -4 5 -1 4 1 2 6 2 8 1 8 2 8 4 8 7 8 10 7 11 8 11 6 10 8 10 7 8 6 7 5 7 2 7 4 10 5
43885281,7E:8A:AE:D6:C8:CD,6624,27.98,-78,-77,0 0 2 -12 2 -10 1 -10 1 -13 3 -12 8 -15 12 -14 13 -12 11 -12 6 -14 2 -13 2 -18 0 -19 1 -19 2 -19 4 -14 3 -12 3 -12 1 -11 -1 -16 1 -20 3 -19 5 -18 7 -16 4 -12 5 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 -7 9 -7 11 -6 11 -4 9 -6 7 -8 7 -13 10 -13 11 -13 10 -8 8 -7 3 -5 1 -4 3 -5 3 -5 7 -5 6 -6 11 -6 11 -8 10 -9 9 -12 8 -13 5 -16 5 -20 3 -21 3 -15,0 0 9 8 11 11 11 9 10 8 12 5 16 5 17 3 17 3 17 6 15 6 12 5 11 3 10 0 14 1 15 0 17 2 19 5 18 7 17 5 16 3 16 1 16 -2 17 -2 16 0 17 1 14 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 -3 11 -1 11 0 8 1 6 2 4 0 3 -3 6 -2 5 2 5 4 4 6 2 8 3 8 4 9 5 8 8 7 10 6 11 6 12 7 12 6 10 5 10 5 7 2 6 2 9 3 9 5
43929528,7E:8A:AE:D6:C8:CD,6640,-90.00,-78,-77,0 0 1 -14 1 -9 1 -9 1 -10 4 -11 8 -14 10 -12 10 -11 10 -10 6 -13 2 -13 1 -16 1 -17 3 -19 2 -17 5 -15 4 -13 2 -11 0 -13 0 -15 3 -16 4 -18 6 -17 6 -13 5 -11 3 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 -10 9 -10 10 -8 12 -8 9 -8 8 -10 8 -14 9 -14 10 -16 10 -12 8 -8 4 -6 3 -5 3 -6 4 -4 5 -5 8 -7 10 -6 9 -7 9 -9 8 -11 5 -13 5 -15 5 -18 2 -18 1 -16,0 0 -8 8 -9 12 -9 10 -9 12 -5 12 -3 15 -2 16 -3 18 -5 16 -7 16 -5 11 -5 10 -2 11 -1 13 -1 14 -3 17 -6 19 -7 18 -6 15 -4 15 0 15 2 15 2 17 1 17 -2 16 -4 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 9 2 11 1 11 -1 11 -1 7 -1 5 1 4 1 5 -2 6 -5 6 -8 4 -10 4 -10 4 -9 4 -10 6 -7 8 -8 10 -8 12 -6 12 -5 12 -6 11 -5 9 -4 8 -5 6 -4 9 -6 10
53788032,7E:8A:AE:D6:C8:CD,24288,-24.55,-82,-76,0 0 1 -13 1 -11 0 -6 1 -2 5 -1 10 1 12 4 14 3 12 1 10 -2 9 -7 8 -10 8 -11 7 -11 7 -8 2 -3 3 2 2 2 2 4 1 -1 4 -3 10 -2 16 -2 14 2 12 2 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -15 0 -16 -1 -16 -1 -15 1 -16 6 -15 11 -17 14 -15 13 -12 10 -13 9 -18 7 -20 6 -22 6 -20 5 -19 6 -14 4 -11 5 -6 6 -10 6 -11 10 -13 12 -13 11 -15 11 -17 12 -16 8 -17,0 0 -5 -16 -7 -19 -7 -18 -9 -16 -9 -14 -9 -13 -7 -11 -6 -8 -4 -6 -4 -5 -1 -6 0 -8 4 -8 5 -10 5 -11 7 -11 4 -12 3 -12 1 -13 0 -12 -1 -12 -1 -11 -1 -8 0 -6 0 -5 1 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 0 -13 -2 -13 -2 -12 0 -11 -1 -11 -2 -10 -2 -10 -6 -8 -8 -7 -9 -6 -9 -8 -11 -11 -12 -11 -12 -12 -13 -13 -12 -12 -11 -12 -10 -11 -8 -10 -7 -9 -9 -7 -8 -6 -9 -5 -10 -3 -12 -3 -15
53823876,7E:8A:AE:D6:C8:CD,7280,-10.40,-82,-75,0 0 11 3 9 0 5 3 2 4 2 8 -1 10 -2 11 -2 12 0 13 2 7 6 10 9 5 11 7 11 7 5 5 0 2 -1 0 -1 1 -3 -1 2 2 1 7 3 11 3 13 2 13 0 9 -1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 7 16 6 14 4 15 4 14 11 12 12 10 14 9 15 7 16 8 12 16 11 17 10 18 10 18 10 15 9 12 10 7 7 7 5 7 6 8 8 11 11 12 12 13 14 13 14 14 13 15 9,0 0 12 10 14 8 14 7 13 6 13 5 13 2 10 3 9 1 4 1 5 2 5 2 5 4 4 6 3 10 2 9 3 9 4 9 6 9 8 6 8 7 10 5 7 5 7 3 6 4 4 3 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 -7 13 -7 13 -8 12 -7 10 -6 10 -5 13 -4 10 -1 12 3 10 3 11 4 13 4 15 5 17 4 18 4 17 4 16 3 15 2 14 0 11 1 12 1 8 3 9 5 8 6 10 9 11 10
53869275,7E:8A:AE:D6:C8:CD,7296,90.00,-82,-75,0 0 -1 -10 0 -9 0 -5 -2 0 0 5 3 6 6 7 6 9 7 7 9 2 9 -2 10 -6 10 -7 9 -7 5 -2 1 0 -3 2 -5 4 -2 3 0 2 6 3 9 9 10 10 11 11 9 8 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -22 -2 -24 -2 -20 0 -21 3 -20 8 -19 13 -18 16 -15 17 -13 12 -15 8 -16 8 -21 7 -22 7 -19 6 -18 7 -13 5 -7 7 -7 6 -5 8 -8 11 -9 15 -10 15 -12 15 -14 13 -10 9 -13,0 0 14 -7 14 -10 13 -9 13 -11 10 -11 10 -11 7 -10 7 -8 5 -6 4 -6 4 -5 6 -4 7 -2 10 -1 10 0 11 0 11 -2 11 -2 11 -5 11 -7 11 -7 10 -7 9 -5 8 -3 6 -3 5 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -15 1 -15 1 -15 -1 -14 0 -13 0 -13 3 -12 6 -11 8 -10 9 -9 9 -8 10 -9 12 -12 12 -11 12 -12 13 -12 11 -12 9 -12 7 -11 7 -11 7 -9 6 -8 9 -6 9 -5 11 -5 14 -6
54886472,7E:8A:AE:D6:C8:CD,7392,11.26,-75,-71,0 0 -8 6 -8 8 -8 9 -10 10 -9 11 -10 13 -9 12 -8 11 -7 11 -4 10 -2 9 -2 9 -2 9 -3 9 -4 7 -6 6 -7 6 -8 7 -7 7 -7 9 -6 11 -6 10 -5 11 -5 9 -4 7 -4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 12 -4 11 -4 11 -4 11 -4 11 -5 12 -6 13 -8 13 -10 13 -10 10 -8 10 -7 9 -7 10 -7 11 -8 11 -9 11 -9 12 -10 11 -7 9 -6 12 -6 12 -5 14 -6 13 -5 13 -7 12 -8 10,0 0 -19 4 -18 7 -15 8 -14 8 -13 8 -12 7 -10 5 -8 2 -9 0 -9 0 -10 -2 -11 -1 -13 -2 -15 -1 -16 -1 -16 -1 -16 0 -15 1 -13 3 -12 3 -12 3 -10 2 -9 0 -8 -2 -7 -3 -6 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 12 -3 12 -4 10 -4 9 -5 7 -6 6 -8 7 -10 6 -13 6 -14 6 -15 6 -16 7 -16 9 -15 10 -15 11 -14 12 -12 10 -12 10 -10 7 -10 6 -11 5 -13 3 -14 2 -16 1 -18 2 -20 3
54928473,7E:8A:AE:D6:C8:CD,7408,2.37,-75,-72,0 0 2 13 3 12 4 11 5 12 4 12 5 12 4 11 3 11 3 10 2 9 4 8 6 8 6 8 6 10 6 10 5 9 4 8 4 8 6 6 5 7 6 7 7 7 5 8 4 7 3 6 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 12 3 11 4 11 4 11 5 12 4 13 4 14 2 15 2 15 0 14 0 13 1 13 2 13 2 13 3 13 2 14 2 14 2 13 2 11 3 12 4 12 5 12 5 13 5 15 3 15 3 15,0 0 1 12 2 14 3 12 2 13 3 13 3 13 2 12 2 12 2 11 3 11 4 10 5 10 5 10 6 11 5 10 3 10 3 10 3 9 4 9 3 8 3 9 3 8 2 8 2 7 1 8 1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 11 2 11 2 12 2 11 2 12 2 12 3 13 1 14 1 15 1 14 0 14 0 13 0 14 1 13 2 14 2 16 1 16 1 15 1 14 1 14 2 14 2 15 2 15 2 15 2 15 2 15
87068939,7E:8A:AE:D6:C8:CD,9280,6.88,-79,-68,0 0 -1 -7 -4 -9 -4 -7 -3 -5 -1 -2 1 1 2 1 3 2 4 0 3 -4 3 -7 3 -9 3 -10 2 -10 -1 -7 -4 -7 -7 -6 -7 -6 -5 -6 -2 -3 2 -2 4 1 3 3 4 1 3 -1 1 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 -22 6 -19 7 -17 8 -17 12 -16 14 -16 18 -16 20 -13 19 -14 16 -12 13 -16 12 -17 11 -18 10 -17 9 -15 9 -11 9 -9 8 -7 7 -5 10 -7 11 -7 12 -9 13 -9 11 -10 10 -10 7 -9,0 0 16 -1 16 -5 16 -5 16 -6 14 -6 13 -7 11 -7 10 -6 8 -5 8 -4 7 -3 7 -2 8 0 9 1 9 2 10 2 11 2 11 0 11 0 11 -1 11 -2 10 -2 9 -1 8 -1 6 -1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -12 2 -12 1 -12 2 -11 2 -10 3 -9 5 -9 7 -8 9 -7 10 -6 11 -6 12 -7 13 -8 12 -9 13 -10 12 -11 12 -11 11 -11 9 -9 9 -9 9 -7 9 -6 9 -4 11 -3 12 -3 15 -3
87185752,7E:8A:AE:D6:C8:CD,9296,-10.36,-79,-71,0 0 -7 -3 -7 -1 -6 -3 -6 -1 -8 -1 -7 -1 -6 0 -5 1 -5 5 -7 4 -8 6 -7 3 -7 1 -3 1 1 2 -1 3 -2 6 -3 7 -3 7 -5 6 -2 3 -4 4 -1 2 1 4 0 4 -2 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 -20 -8 -20 -9 -22 -10 -21 -9 -24 -6 -23 -7 -24 -6 -21 -7 -20 -6 -17 -4 -17 -6 -18 -8 -17 -7 -18 -6 -17 -6 -16 -5 -14 -7 -11 -6 -9 -10 -10 -8 -9 -11 -10 -10 -9 -7 -7 -6 -8 -5 -5,0 0 -15 -3 -16 -4 -16 -3 -14 -3 -15 -2 -15 -3 -14 -2 -14 -2 -13 -2 -13 -1 -13 0 -13 0 -14 0 -14 0 -13 0 -12 -1 -11 0 -11 0 -11 0 -11 0 -11 0 -10 -1 -11 -1 -9 -1 -8 -1 -8 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 -1 -12 -1 -12 -2 -12 -2 -13 -1 -14 -3 -15 -3 -16 -5 -15 -5 -14 -6 -15 -6 -15 -5 -15 -5 -15 -5 -15 -5 -16 -5 -15 -5 -15 -6 -14 -5 -15 -4 -16 -4 -16 -4 -16 -4 -15 -4 -16 -4 -15 -4
87361127,7E:8A:AE:D6:C8:CD,9312,90.00,-81,-69,0 0 4 8 4 8 4 6 5 2 4 0 2 -3 0 -6 -2 -6 -1 -5 -3 0 -4 3 -6 4 -5 6 -5 6 1 4 3 4 7 5 8 3 6 4 3 -1 2 -5 2 -9 3 -12 3 -8 3 -7 3 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 23 -2 19 -3 20 -4 18 -8 19 -10 17 -14 18 -16 17 -16 15 -12 13 -11 14 -9 17 -7 17 -6 16 -7 13 -8 11 -6 7 -6 5 -5 3 -7 4 -9 7 -11 8 -13 7 -13 8 -9 6 -5 8,0 0 14 -9 14 -11 12 -11 12 -12 10 -12 9 -12 7 -11 7 -10 7 -8 7 -7 7 -6 8 -5 9 -5 11 -5 11 -5 12 -5 12 -6 11 -6 11 -7 11 -8 10 -8 10 -7 9 -6 8 -4 7 -3 6 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 -12 3 -12 3 -11 3 -11 4 -10 5 -10 7 -9 9 -8 11 -8 11 -7 13 -7 12 -8 13 -10 12 -11 11 -11 10 -13 10 -12 9 -11 7 -9 7 -9 7 -8 8 -7 9 -6 11 -6 13 -6 13 -7
87395930,7E:8A:AE:D6:C8:CD,9328,90.00,-81,-70,0 0 -8 -7 -9 -9 -7 -4 -7 -2 -5 -1 -2 1 0 2 1 3 1 -1 -1 -3 0 -7 0 -11 1 -10 0 -8 -5 -5 -8 -3 -11 -3 -9 -3 -11 -3 -5 -2 0 2 0 5 3 6 1 6 1 5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -23 2 -19 2 -21 2 -20 4 -21 7 -21 11 -21 13 -21 11 -17 10 -15 7 -15 3 -17 2 -18 2 -17 3 -15 5 -14 4 -11 6 -9 5 -7 4 -9 4 -13 6 -14 7 -14 7 -14 4 -12 0 -10,0 0 15 0 18 0 17 -2 16 -3 15 -4 14 -4 12 -4 11 -3 10 -2 9 -1 9 0 10 0 10 1 12 1 12 2 13 2 12 1 12 1 12 -1 12 -1 12 0 10 0 9 0 8 0 7 1 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 -6 11 -6 10 -6 10 -5 9 -5 10 -4 11 -2 12 0 14 2 13 4 14 4 15 4 16 2 16 1 16 -1 16 -3 15 -3 14 -2 12 -2 11 -2 11 -1 11 0 11 1 12 2 14 4 15 4
87440192,7E:8A:AE:D6:C8:CD,9344,90.00,-80,-70,0 0 -3 10 3 11 2 8 1 6 0 3 0 2 -1 0 -2 -1 -2 1 -2 2 -4 6 -6 6 -6 7 -5 6 -2 6 3 5 4 8 6 7 4 7 2 4 2 2 0 -4 3 -5 3 -4 3 -2 1 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 18 -11 15 -9 14 -11 14 -14 13 -16 12 -18 9 -21 9 -19 8 -15 9 -13 11 -12 12 -12 14 -11 13 -11 12 -11 10 -8 4 -7 3 -6 4 -7 6 -10 7 -12 8 -12 6 -11 8 -9 8 -7 7,0 0 -12 14 -13 14 -11 14 -9 14 -8 14 -8 14 -7 12 -6 9 -6 8 -6 7 -6 7 -8 7 -9 8 -11 7 -10 7 -11 8 -10 10 -8 9 -7 10 -8 10 -7 10 -6 8 -6 6 -6 4 -5 4 -6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 12 -5 12 -4 11 -3 10 -4 10 -6 8 -8 9 -10 8 -12 6 -13 6 -13 8 -13 8 -13 11 -12 11 -11 12 -10 13 -8 12 -8 11 -7 10 -7 8 -8 8 -8 7 -10 7 -10 7 -12 8 -13 9
97127734,7E:8A:AE:D6:C8:CD,10240,-90.00,-74,-81,0 0 13 2 13 -1 13 -2 13 -1 12 -1 13 -1 10 -2 10 0 9 -1 9 -2 7 -1 7 -1 5 -2 6 -2 6 -1 6 -1 5 -2 5 -2 5 -2 6 -3 6 -3 7 -3 5 -2 4 -1 3 -1 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 -1 12 -1 11 0 10 0 10 0 11 -1 11 0 14 3 13 3 13 4 13 4 14 2 16 1 17 -1 18 1 18 0 18 -1 15 -1 14 -2 15 -1 15 -1 14 -1 14 -1 15 1 15 1 15 2,0 0 11 5 8 5 6 4 4 5 4 6 4 8 4 10 4 10 5 10 5 7 5 5 6 3 4 0 4 -1 2 -3 0 -4 -3 -2 -5 -2 -8 -4 -12 -2 -11 -5 -11 -3 -9 -4 -7 -2 -5 -1 -6 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 6 14 7 14 10 12 10 10 10 8 9 9 8 11 10 8 9 10 10 9 11 7 10 6 7 6 6 10 3 9 3 11 3 13 5 15 4 16 6 16 5 17 4 19 2 18 5 20 3 19 6
97169599,7E:8A:AE:D6:C8:CD,10256,-15.91,-74,-79,0 0 -14 -6 -14 -5 -13 -4 -14 -5 -12 -4 -12 -4 -11 -4 -10 -3 -9 -3 -9 -2 -9 -2 -10 -1 -9 -1 -9 0 -9 -1 -7 -1 -7 -2 -6 0 -6 -1 -6 -1 -6 0 -6 -1 -5 -3 -6 -2 -4 -3 -3 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 -4 -12 -6 -13 -5 -13 -5 -13 -4 -15 -4 -16 -5 -18 -7 -17 -7 -14 -8 -15 -7 -15 -7 -16 -6 -17 -6 -17 -7 -17 -7 -17 -7 -16 -7 -16 -6 -17 -6 -17 -6 -17 -6 -17 -6 -16 -6 -17 -7 -18 -7,0 0 -15 8 -15 8 -10 8 -10 7 -11 6 -11 6 -11 3 -9 1 -8 1 -9 0 -6 0 -5 1 -5 0 -4 1 -4 0 -3 0 -4 0 -3 -3 -3 -5 -3 -6 -1 -6 0 -5 1 -5 0 -5 0 -6 -1 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 4 -14 4 -15 4 -14 3 -13 1 -12 3 -12 4 -13 6 -14 6 -15 6 -13 5 -14 3 -11 5 -10 7 -10 8 -11 10 -9 11 -11 11 -11 12 -13 12 -12 13 -11 12 -10 12 -10 12 -13 13 -13 13
97203798,7E:8A:AE:D6:C8:CD,10256,-90.00,-74,-79,0 0 12 5 14 3 13 3 14 4 13 2 12 2 11 4 8 1 8 1 8 0 8 0 7 2 7 0 6 1 5 1 6 -1 4 0 6 1 6 0 6 -1 8 -1 8 1 6 0 5 1 4 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 1 12 1 11 0 12 1 11 1 10 0 12 2 13 6 13 7 11 6 13 6 13 7 18 5 17 4 18 4 18 4 18 4 17 3 15 2 15 3 14 2 14 3 13 3 15 5 14 6 15 5,0 0 11 9 9 6 6 5 6 8 7 8 6 10 8 10 8 11 8 11 8 8 7 6 7 4 6 2 5 1 1 0 0 -1 -2 -2 -6 1 -9 1 -12 0 -11 1 -10 -1 -8 0 -7 1 -3 2 -5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 1 16 1 15 4 14 6 13 6 10 6 11 5 11 5 12 6 13 8 12 9 11 8 12 7 13 3 13 2 16 4 16 2 19 2 17 4 21 5 20 4 19 2 18 2 23 2 20 3 20 4
97948068,7E:8A:AE:D6:C8:CD,10368,90.00,-78,-81,0 0 -12 -3 -8 1 -8 0 -7 1 -7 0 -9 0 -9 0 -8 -1 -7 -3 -6 -1 -4 -1 -4 -1 -3 -1 -1 -1 0 -1 -2 0 2 0 2 -1 3 -3 4 0 3 1 1 -2 0 -3 0 -4 0 -3 1 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -19 3 -18 2 -18 2 -17 1 -17 0 -17 0 -19 -1 -21 -2 -21 -2 -20 -3 -19 -3 -19 -2 -20 0 -19 1 -19 2 -18 2 -17 2 -17 1 -16 1 -15 2 -14 3 -14 2 -13 2 -14 1 -13 0 -13 2,0 0 -2 16 0 12 3 14 2 11 -1 8 -3 4 -2 4 -3 3 -7 3 -6 3 -9 5 -7 7 -8 10 -10 11 -6 12 -6 16 -4 14 -1 16 1 19 2 20 1 20 -1 19 -2 20 -4 14 -4 12 -6 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 11 2 13 0 14 1 14 -2 14 -4 13 -2 14 -2 15 -2 15 -2 15 -2 15 -3 13 -3 10 -2 9 1 8 3 7 2 8 0 9 -2 9 -4 11 -6 12 -6 14 -4 14 -1 14 -2 19 -1 20
